day	hour	min	second	price	volume
5	9	32	24	37.925	800
5	9	32	24	37.95	200
5	9	32	24	37.95	100
5	9	32	24	37.925	100
5	9	32	24	37.94	100
5	9	32	24	37.95	100
5	9	32	24	37.91	100
5	9	32	24	38.02	100
5	9	32	24	37.96	100
5	9	32	24	37.96	100
5	9	32	24	37.96	100
5	9	32	24	37.96	100
5	9	32	24	37.945	100
5	9	32	24	37.945	100
5	9	32	24	37.94	100
5	9	32	24	37.94	145
5	9	32	24	37.94	200
5	9	32	24	37.94	100
5	9	32	24	37.92	100
5	9	32	25	37.92	100
5	9	32	25	37.96	100
5	9	32	25	37.91	100
5	9	32	25	37.95	100
5	9	32	25	37.91	100
5	9	32	25	37.91	100
5	9	32	25	37.91	200
5	9	32	25	37.91	800
5	9	32	25	37.9005	200
5	9	32	25	37.9	155
5	9	32	25	37.94	100
5	9	32	25	37.9	1000
5	9	32	25	37.94	100
5	9	32	30	37.9	100
5	9	32	30	37.9	100
5	9	32	30	37.9	100
5	9	32	30	37.9	100
5	9	32	30	37.9	100
5	9	32	30	37.9	100
5	9	32	30	37.9	300
5	9	32	31	37.9	100
5	9	32	31	37.93	300
5	9	32	31	37.89	100
5	9	32	31	37.89	100
5	9	32	31	37.89	100
5	9	32	31	37.89	100
5	9	32	32	37.89	800
5	9	32	32	37.87	100
5	9	32	32	37.93	100
5	9	32	32	37.91	100
5	9	32	32	37.87	2300
5	9	32	32	37.885	200
5	9	32	33	37.91	200
5	9	32	33	37.91	200
5	9	32	33	37.86	100
5	9	32	33	37.86	100
5	9	32	34	37.885	100
5	9	32	34	37.88	100
5	9	32	34	37.88	4900
5	9	32	34	37.87	1830
5	9	32	35	37.9	100
5	9	32	35	37.88	100
5	9	32	35	37.88	100
5	9	32	36	37.88	3170
5	9	32	36	37.9	100
5	9	32	37	37.87	200
5	9	32	37	37.87	100
5	9	32	37	37.87	100
5	9	32	37	37.86	100
5	9	32	37	37.86	100
5	9	32	37	37.86	500
5	9	32	37	37.86	371
5	9	32	37	37.875	100
5	9	32	38	37.89	100
5	9	32	38	37.86	100
5	9	32	38	37.86	100
5	9	32	39	37.855	200
5	9	32	39	37.87	200
5	9	32	39	37.86	100
5	9	32	39	37.855	100
5	9	32	39	37.855	100
5	9	32	39	37.855	100
5	9	32	39	37.855	200
5	9	32	39	37.86	100
5	9	32	39	37.86	100
5	9	32	39	37.89	100
5	9	32	39	37.855	300
5	9	32	39	37.855	100
5	9	32	39	37.87	100
5	9	32	39	37.93	300
5	9	32	39	37.94	100
5	9	32	39	37.97	200
5	9	32	39	37.99	100
5	9	32	39	38.02	4100
5	9	32	39	38.03	100
5	9	32	39	37.88	100
5	9	32	39	37.84	100
5	9	32	39	37.88	100
5	9	32	42	37.84	200
5	9	32	42	37.8433	300
5	9	32	43	37.87	100
5	9	32	45	37.84	100
5	9	32	45	37.87	100
5	9	32	47	37.87	100
5	9	32	47	37.87	100
5	9	32	49	37.855	100
5	9	32	49	37.86	100
5	9	32	49	37.84	100
5	9	32	50	37.84	100
5	9	32	50	37.87	100
5	9	32	50	37.86	100
5	9	32	50	37.88	100
5	9	32	50	37.88	100
5	9	32	53	37.85	300
5	9	32	53	37.84	742
5	9	32	53	37.84	100
5	9	32	53	37.82	100
5	9	32	53	37.82	300
5	9	32	53	37.815	300
5	9	32	53	37.815	162
5	9	32	53	37.82	100
5	9	32	54	37.81	300
5	9	32	55	37.81	300
5	9	32	55	37.8	100
5	9	32	56	37.8	100
5	9	32	57	37.82	100
5	9	32	57	37.82	100
5	9	33	0	37.8164	100
5	9	33	0	37.8164	100
5	9	33	0	37.81	100
5	9	33	0	37.81	100
5	9	33	2	37.81	300
5	9	33	2	37.8	150
5	9	33	2	37.8	300
5	9	33	2	37.8	400
5	9	33	2	37.81	300
5	9	33	2	37.8	100
5	9	33	2	37.8	200
5	9	33	2	37.8	100
5	9	33	2	37.8	1200
5	9	33	2	37.8	300
5	9	33	2	37.8	300
5	9	33	3	37.79	100
5	9	33	3	37.75	100
5	9	33	3	37.76	100
5	9	33	3	37.77	100
5	9	33	3	37.77	100
5	9	33	3	37.77	100
5	9	33	3	37.76	100
5	9	33	4	37.75	100
5	9	33	7	37.75	100
5	9	33	7	37.75	299
5	9	33	7	37.75	100
5	9	33	7	37.75	100
5	9	33	7	37.75	400
5	9	33	7	37.74	100
5	9	33	8	37.725	300
5	9	33	8	37.72	300
5	9	33	8	37.7	100
5	9	33	8	37.69	200
5	9	33	8	37.68	100
5	9	33	9	37.65	100
5	9	33	9	37.66	1000
5	9	33	9	37.65	500
5	9	33	10	37.64	100
5	9	33	10	37.63	100
5	9	33	10	37.64	1200
5	9	33	10	37.64	100
5	9	33	10	37.63	100
5	9	33	10	37.64	500
5	9	33	10	37.64	100
5	9	33	10	37.64	100
5	9	33	10	37.63	300
5	9	33	10	37.64	100
5	9	33	10	37.64	100
5	9	33	10	37.65	100
5	9	33	10	37.63	400
5	9	33	10	37.61	100
5	9	33	10	37.61	100
5	9	33	11	37.6	100
5	9	33	11	37.62	100
5	9	33	11	37.62	100
5	9	33	11	37.63	100
5	9	33	11	37.61	200
5	9	33	11	37.6	200
5	9	33	11	37.6	100
5	9	33	11	37.6	100
5	9	33	11	37.6	100
5	9	33	11	37.6	100
5	9	33	11	37.6	100
5	9	33	12	37.62	100
5	9	33	12	37.62	100
5	9	33	12	37.61	100
5	9	33	12	37.62	100
5	9	33	12	37.61	500
5	9	33	12	37.63	100
5	9	33	12	37.64	200
5	9	33	12	37.64	200
5	9	33	12	37.64	200
5	9	33	12	37.64	100
5	9	33	12	37.64	100
5	9	33	12	37.65	100
5	9	33	12	37.65	100
5	9	33	12	37.65	100
5	9	33	12	37.645	100
5	9	33	13	37.65	200
5	9	33	13	37.68	100
5	9	33	13	37.68	200
5	9	33	13	37.68	100
5	9	33	13	37.675	100
5	9	33	14	37.68	100
5	9	33	14	37.68	600
5	9	33	14	37.675	600
5	9	33	14	37.675	100
5	9	33	14	37.675	600
5	9	33	14	37.68	100
5	9	33	14	37.69	100
5	9	33	14	37.69	100
5	9	33	14	37.69	300
5	9	33	15	37.68	100
5	9	33	15	37.69	100
5	9	33	15	37.68	100
5	9	33	15	37.675	400
5	9	33	16	37.672	400
5	9	33	16	37.68	100
5	9	33	16	37.68	100
5	9	33	16	37.69	100
5	9	33	16	37.68	100
5	9	33	16	37.68	100
5	9	33	16	37.675	100
5	9	33	17	37.675	100
5	9	33	17	37.68	100
5	9	33	17	37.675	100
5	9	33	17	37.675	100
5	9	33	17	37.68	200
5	9	33	17	37.675	100
5	9	33	17	37.69	200
5	9	33	17	37.687	600
5	9	33	18	37.675	100
5	9	33	18	37.69	100
5	9	33	18	37.675	100
5	9	33	18	37.68	100
5	9	33	18	37.675	100
5	9	33	18	37.68	200
5	9	33	19	37.66	200
5	9	33	19	37.6663	400
5	9	33	19	37.68	100
5	9	33	19	37.68	100
5	9	33	19	37.68	200
5	9	33	19	37.68	100
5	9	33	20	37.675	300
5	9	33	20	37.68	900
5	9	33	20	37.67	100
5	9	33	20	37.68	100
5	9	33	20	37.68	400
5	9	33	20	37.69	100
5	9	33	20	37.69	400
5	9	33	20	37.675	100
5	9	33	20	37.68	100
5	9	33	20	37.69	100
5	9	33	20	37.69	100
5	9	33	21	37.675	100
5	9	33	21	37.69	100
5	9	33	21	37.69	100
5	9	33	21	37.66	100
5	9	33	21	37.662	500
5	9	33	21	37.68	100
5	9	33	22	37.68	100
5	9	33	22	37.675	100
5	9	33	22	37.675	100
5	9	33	22	37.68	200
5	9	33	22	37.68	100
5	9	33	22	37.675	100
5	9	33	22	37.675	100
5	9	33	22	37.68	100
5	9	33	22	37.68	100
5	9	33	22	37.675	200
5	9	33	22	37.675	100
5	9	33	22	37.675	100
5	9	33	22	37.675	100
5	9	33	22	37.68	1300
5	9	33	22	37.675	200
5	9	33	22	37.69	100
5	9	33	23	37.69	100
5	9	33	23	37.69	400
5	9	33	23	37.675	600
5	9	33	23	37.66	100
5	9	33	23	37.66	300
5	9	33	23	37.66	300
5	9	33	23	37.68	100
5	9	33	23	37.66	100
5	9	33	23	37.65	100
5	9	33	24	37.665	100
5	9	33	24	37.65	100
5	9	33	24	37.65	200
5	9	33	24	37.65	300
5	9	33	24	37.65	100
5	9	33	25	37.62	500
5	9	33	25	37.61	100
5	9	33	25	37.62	100
5	9	33	25	37.62	100
5	9	33	25	37.62	300
5	9	33	25	37.62	300
5	9	33	25	37.62	100
5	9	33	25	37.62	100
5	9	33	25	37.62	200
5	9	33	25	37.62	100
5	9	33	25	37.62	100
5	9	33	25	37.6	300
5	9	33	25	37.6	100
5	9	33	25	37.6	100
5	9	33	26	37.6	100
5	9	33	26	37.58	100
5	9	33	26	37.6	100
5	9	33	26	37.6	100
5	9	33	26	37.6	100
5	9	33	26	37.6	100
5	9	33	26	37.63	100
5	9	33	27	37.64	100
5	9	33	27	37.64	900
5	9	33	27	37.64	100
5	9	33	28	37.64	100
5	9	33	29	37.6	100
5	9	33	29	37.63	100
5	9	33	30	37.64	100
5	9	33	32	37.63	100
5	9	33	32	37.6299	100
5	9	33	33	37.62	300
5	9	33	33	37.61	200
5	9	33	33	37.58	100
5	9	33	34	37.58	300
5	9	33	34	37.58	300
5	9	33	34	37.57	100
5	9	33	34	37.57	300
5	9	33	35	37.57	100
5	9	33	36	37.57	100
5	9	33	38	37.56	100
5	9	33	38	37.56	100
5	9	33	38	37.55	200
5	9	33	39	37.57	100
5	9	33	39	37.52	100
5	9	33	39	37.52	100
5	9	33	39	37.52	200
5	9	33	39	37.52	200
5	9	33	39	37.51	100
5	9	33	40	37.51	100
5	9	33	40	37.51	100
5	9	33	40	37.51	100
5	9	33	40	37.51	100
5	9	33	40	37.51	100
5	9	33	40	37.53	300
5	9	33	40	37.51	200
5	9	33	40	37.5	200
5	9	33	40	37.53	200
5	9	33	40	37.53	100
5	9	33	40	37.5	250
5	9	33	40	37.5	230
5	9	33	40	37.5	200
5	9	33	40	37.5	100
5	9	33	41	37.5	300
5	9	33	41	37.5	150
5	9	33	41	37.5	125
5	9	33	41	37.5	120
5	9	33	41	37.51	100
5	9	33	41	37.5	160
5	9	33	41	37.5	200
5	9	33	41	37.5	200
5	9	33	41	37.5	125
5	9	33	41	37.5	100
5	9	33	41	37.51	100
5	9	33	41	37.51	100
5	9	33	41	37.5	100
5	9	33	41	37.5	300
5	9	33	42	37.5	200
5	9	33	42	37.51	100
5	9	33	42	37.53	100
5	9	33	42	37.5	100
5	9	33	42	37.53	100
5	9	33	42	37.53	100
5	9	33	42	37.53	100
5	9	33	42	37.53	100
5	9	33	42	37.53	100
5	9	33	42	37.52	100
5	9	33	42	37.52	180
5	9	33	43	37.52	100
5	9	33	43	37.52	100
5	9	33	44	37.53	100
5	9	33	44	37.53	100
5	9	33	44	37.53	1000
5	9	33	44	37.53	200
5	9	33	44	37.53	300
5	9	33	44	37.53	100
5	9	33	44	37.53	100
5	9	33	44	37.53	100
5	9	33	44	37.53	100
5	9	33	44	37.53	100
5	9	33	44	37.53	100
5	9	33	44	37.53	100
5	9	33	44	37.53	100
5	9	33	44	37.53	100
5	9	33	44	37.53	100
5	9	33	44	37.53	100
5	9	33	44	37.54	100
5	9	33	44	37.53	200
5	9	33	45	37.53	200
5	9	33	46	37.51	100
5	9	33	46	37.51	100
5	9	33	46	37.51	300
5	9	33	46	37.51	100
5	9	33	47	37.53	1000
5	9	33	48	37.525	300
5	9	33	49	37.53	300
5	9	33	50	37.51	400
5	9	33	50	37.53	300
5	9	33	51	37.51	700
5	9	33	51	37.51	300
5	9	33	51	37.51	200
5	9	33	51	37.51	100
5	9	33	51	37.51	900
5	9	33	52	37.51	100
5	9	33	52	37.51	200
5	9	33	53	37.52	100
5	9	33	53	37.52	100
5	9	33	54	37.515	100
5	9	33	54	37.52	100
5	9	33	54	37.52	100
5	9	33	54	37.515	100
5	9	33	54	37.52	200
5	9	33	54	37.52	100
5	9	33	54	37.515	300
5	9	33	54	37.515	100
5	9	33	54	37.5199	700
5	9	33	54	37.52	100
5	9	33	54	37.52	100
5	9	33	54	37.52	200
5	9	33	54	37.515	300
5	9	33	54	37.52	100
5	9	33	54	37.515	400
5	9	33	54	37.515	200
5	9	33	54	37.52	100
5	9	33	55	37.52	100
5	9	33	55	37.52	100
5	9	33	55	37.515	100
5	9	33	55	37.52	2200
5	9	33	56	37.51	100
5	9	33	56	37.51	100
5	9	33	56	37.51	100
5	9	33	56	37.51	200
5	9	33	56	37.51	200
5	9	33	57	37.515	100
5	9	33	57	37.51	100
5	9	33	57	37.51	100
5	9	33	57	37.52	200
5	9	33	57	37.51	200
5	9	33	57	37.51	100
5	9	33	57	37.49	100
5	9	33	58	37.49	100
5	9	33	58	37.47	500
5	9	33	59	37.47	200
5	9	33	59	37.4898	1000
5	9	33	59	37.49	100
5	9	33	59	37.49	200
5	9	33	59	37.4836	200
5	9	34	0	37.47	100
5	9	34	0	37.47	400
5	9	34	0	37.4654	300
5	9	34	1	37.47	200
5	9	34	1	37.48	100
5	9	34	1	37.48	100
5	9	34	1	37.46	420
5	9	34	1	37.49	100
5	9	34	2	37.48	100
5	9	34	2	37.48	100
5	9	34	2	37.49	100
5	9	34	2	37.49	200
5	9	34	2	37.49	100
5	9	34	2	37.485	100
5	9	34	2	37.485	100
5	9	34	2	37.4925	100
5	9	34	3	37.495	100
5	9	34	3	37.495	100
5	9	34	3	37.495	100
5	9	34	3	37.4975	100
5	9	34	3	37.495	100
5	9	34	3	37.495	100
5	9	34	3	37.495	100
5	9	34	3	37.495	100
5	9	34	3	37.495	100
5	9	34	3	37.495	100
5	9	34	4	37.495	100
5	9	34	4	37.495	100
5	9	34	4	37.495	100
5	9	34	4	37.495	100
5	9	34	4	37.5	100
5	9	34	4	37.5	100
5	9	34	4	37.495	100
5	9	34	4	37.495	100
5	9	34	4	37.5	100
5	9	34	4	37.5	300
5	9	34	4	37.505	100
5	9	34	4	37.5	300
5	9	34	4	37.5	100
5	9	34	5	37.505	100
5	9	34	5	37.505	100
5	9	34	5	37.5084	500
5	9	34	5	37.505	100
5	9	34	5	37.505	100
5	9	34	5	37.49	100
5	9	34	5	37.5	100
5	9	34	6	37.49	100
5	9	34	6	37.5	100
5	9	34	6	37.5	100
5	9	34	6	37.5	100
5	9	34	6	37.5	100
5	9	34	7	37.51	100
5	9	34	7	37.51	200
5	9	34	7	37.51	300
5	9	34	7	37.51	200
5	9	34	8	37.51	300
5	9	34	8	37.51	300
5	9	34	8	37.5	400
5	9	34	9	37.5	400
5	9	34	9	37.495	100
5	9	34	9	37.49	200
5	9	34	9	37.495	300
5	9	34	10	37.495	100
5	9	34	10	37.49	100
5	9	34	10	37.4701	250
5	9	34	11	37.47	600
5	9	34	14	37.49	100
5	9	34	15	37.47	400
5	9	34	15	37.48	100
5	9	34	15	37.48	100
5	9	34	15	37.47	100
5	9	34	16	37.47	100
5	9	34	16	37.47	100
5	9	34	16	37.47	900
5	9	34	16	37.47	1000
5	9	34	16	37.47	800
5	9	34	16	37.47	400
5	9	34	16	37.47	200
5	9	34	16	37.47	400
5	9	34	16	37.45	100
5	9	34	16	37.46	100
5	9	34	16	37.46	100
5	9	34	16	37.465	500
5	9	34	17	37.47	500
5	9	34	18	37.46	100
5	9	34	18	37.465	100
5	9	34	18	37.47	100
5	9	34	18	37.46	100
5	9	34	18	37.47	100
5	9	34	18	37.47	100
5	9	34	18	37.47	200
5	9	34	18	37.47	400
5	9	34	18	37.47	100
5	9	34	19	37.47	100
5	9	34	19	37.47	100
5	9	34	19	37.47	200
5	9	34	19	37.47	500
5	9	34	19	37.47	400
5	9	34	19	37.47	300
5	9	34	19	37.47	200
5	9	34	19	37.48	100
5	9	34	19	37.49	100
5	9	34	19	37.49	100
5	9	34	20	37.47	200
5	9	34	20	37.47	100
5	9	34	20	37.45	200
5	9	34	20	37.47	200
5	9	34	20	37.47	200
5	9	34	21	37.465	300
5	9	34	21	37.46	100
5	9	34	21	37.46	100
5	9	34	21	37.46	100
5	9	34	22	37.47	100
5	9	34	22	37.465	100
5	9	34	23	37.47	100
5	9	34	23	37.47	100
5	9	34	24	37.48	500
5	9	34	24	37.48	100
5	9	34	24	37.48	100
5	9	34	24	37.48	100
5	9	34	24	37.48	200
5	9	34	25	37.46	100
5	9	34	25	37.47	100
5	9	34	25	37.465	100
5	9	34	25	37.49	100
5	9	34	25	37.46	100
5	9	34	25	37.46	100
5	9	34	25	37.45	353
5	9	34	25	37.46	100
5	9	34	26	37.46	100
5	9	34	26	37.45	100
5	9	34	26	37.45	100
5	9	34	29	37.44	100
5	9	34	29	37.44	100
5	9	34	29	37.45	100
5	9	34	29	37.46	100
5	9	34	29	37.45	100
5	9	34	29	37.45	100
5	9	34	29	37.45	100
5	9	34	29	37.47	100
5	9	34	29	37.47	100
5	9	34	29	37.47	200
5	9	34	29	37.47	200
5	9	34	29	37.47	100
5	9	34	29	37.49	100
5	9	34	29	37.49	100
5	9	34	30	37.49	100
5	9	34	30	37.49	100
5	9	34	30	37.49	200
5	9	34	30	37.5	100
5	9	34	31	37.48	100
5	9	34	31	37.48	200
5	9	34	32	37.4736	100
5	9	34	33	37.47	200
5	9	34	36	37.47	400
5	9	34	36	37.47	100
5	9	34	36	37.47	100
5	9	34	36	37.47	100
5	9	34	36	37.45	300
5	9	34	39	37.4698	200
5	9	34	40	37.46	100
5	9	34	40	37.47	100
5	9	34	40	37.47	100
5	9	34	40	37.45	100
5	9	34	40	37.45	600
5	9	34	42	37.45	100
5	9	34	42	37.46	100
5	9	34	45	37.46	500
5	9	34	45	37.46	100
5	9	34	45	37.46	100
5	9	34	45	37.46	100
5	9	34	45	37.46	100
5	9	34	45	37.45	200
5	9	34	45	37.46	100
5	9	34	45	37.46	100
5	9	34	45	37.46	200
5	9	34	45	37.46	100
5	9	34	45	37.47	100
5	9	34	45	37.47	100
5	9	34	45	37.48	100
5	9	34	45	37.48	100
5	9	34	45	37.48	100
5	9	34	47	37.49	100
5	9	34	48	37.475	300
5	9	34	48	37.48	100
5	9	34	48	37.48	100
5	9	34	49	37.48	100
5	9	34	50	37.49	100
5	9	34	50	37.49	100
5	9	34	52	37.49	100
5	9	34	52	37.5	100
5	9	34	52	37.5	100
5	9	34	52	37.5	100
5	9	34	52	37.5	100
5	9	34	52	37.5	400
5	9	34	52	37.5	100
5	9	34	52	37.5	100
5	9	34	52	37.5	100
5	9	34	52	37.5	100
5	9	34	52	37.5	100
5	9	34	53	37.5	100
5	9	34	53	37.5	100
5	9	34	53	37.5	100
5	9	34	53	37.49	100
