day	hour	min	second	price	volume
3	9	31	11	39.99	200
3	9	31	11	39.99	100
3	9	31	11	39.98	100
3	9	31	11	39.98	100
3	9	31	11	39.98	100
3	9	31	12	40	200
3	9	31	12	40	100
3	9	31	12	40	100
3	9	31	12	40	100
3	9	31	12	40	100
3	9	31	12	40	100
3	9	31	15	39.99	200
3	9	31	21	40.02	200
3	9	31	23	40.01	100
3	9	31	23	40	400
3	9	31	26	40	100
3	9	31	26	40	100
3	9	31	26	39.99	100
3	9	31	26	39.99	200
3	9	31	26	39.99	100
3	9	31	26	40.01	112
3	9	31	26	39.99	200
3	9	31	32	39.99	100
3	9	31	32	39.99	100
3	9	31	32	39.99	400
3	9	31	32	39.99	300
3	9	31	36	39.97	100
3	9	31	42	39.98	200
3	9	31	42	39.99	200
3	9	31	42	40.01	400
3	9	31	42	40.01	100
3	9	31	50	40	200
3	9	31	50	39.99	100
3	9	31	51	39.99	200
3	9	31	53	39.974	225
3	9	31	54	40	200
3	9	31	55	39.98	100
3	9	31	55	39.98	100
3	9	31	55	40	100
3	9	31	56	39.98	200
3	9	31	56	40	100
3	9	31	56	40	100
3	9	31	56	40	100
3	9	31	57	39.99	172
3	9	31	59	39.98	100
3	9	32	0	40	100
3	9	32	1	39.98	300
3	9	32	2	40	500
3	9	32	2	40	100
3	9	32	2	40	400
3	9	32	2	39.98	100
3	9	32	3	39.995	1000
3	9	32	5	40.01	100
3	9	32	5	40	100
3	9	32	5	39.995	300
3	9	32	10	40	100
3	9	32	10	40	100
3	9	32	10	40	200
3	9	32	10	40	100
3	9	32	11	40	100
3	9	32	15	39.98	100
3	9	32	15	40.01	100
3	9	32	15	40.01	100
3	9	32	15	40.01	100
3	9	32	17	40	100
3	9	32	18	40.01	100
3	9	32	27	39.98	100
3	9	32	30	39.98	300
3	9	32	31	40.01	100
3	9	32	31	40	100
3	9	32	31	40	100
3	9	32	31	40.01	100
3	9	32	31	40.01	400
3	9	32	31	40.01	2000
3	9	32	31	40.01	100
3	9	32	32	39.99	200
3	9	32	35	39.99	200
3	9	32	36	39.98	100
3	9	32	36	39.98	141
3	9	32	36	39.98	159
3	9	32	36	39.98	141
3	9	32	36	39.98	100
3	9	32	36	39.97	270
3	9	32	36	39.97	130
3	9	32	36	39.96	100
3	9	32	36	39.97	200
3	9	32	36	39.97	100
3	9	32	36	39.98	200
3	9	32	36	39.97	100
3	9	32	36	39.97	100
3	9	32	36	39.95	100
3	9	32	37	39.9	125
3	9	32	40	39.89	100
3	9	32	40	39.89	100
3	9	32	40	39.89	100
3	9	32	40	39.88	100
3	9	32	40	39.89	100
3	9	32	40	39.89	100
3	9	32	41	39.89	300
3	9	32	44	39.88	100
3	9	32	44	39.9	100
3	9	32	48	39.9	100
3	9	32	49	39.86	100
3	9	32	50	39.86	100
3	9	32	50	39.86	100
3	9	32	50	39.86	100
3	9	32	51	39.87	100
3	9	32	51	39.88	100
3	9	32	51	39.88	100
3	9	32	51	39.88	100
3	9	32	51	39.88	100
3	9	32	51	39.88	100
3	9	32	52	39.89	100
3	9	32	52	39.89	100
3	9	32	57	39.86	100
3	9	32	58	39.86	100
3	9	33	0	39.863	200
3	9	33	0	39.86	100
3	9	33	0	39.86	200
3	9	33	1	39.89	400
3	9	33	1	39.89	100
3	9	33	1	39.89	100
3	9	33	1	39.89	300
3	9	33	1	39.89	100
3	9	33	2	39.863	200
3	9	33	2	39.9	100
3	9	33	3	39.87	100
3	9	33	3	39.863	100
3	9	33	3	39.9	100
3	9	33	3	39.91	100
3	9	33	3	39.91	100
3	9	33	3	39.9	100
3	9	33	3	39.9	100
3	9	33	3	39.91	100
3	9	33	3	39.91	100
3	9	33	3	39.94	200
3	9	33	7	40.01	100
3	9	33	7	40.01	100
3	9	33	8	39.95	100
3	9	33	8	39.95	100
3	9	33	8	39.94	100
3	9	33	9	39.946	700
3	9	33	9	39.955	100
3	9	33	10	39.946	100
3	9	33	10	39.955	100
3	9	33	14	39.99	100
3	9	33	14	39.99	100
3	9	33	14	39.98	100
3	9	33	14	39.99	100
3	9	33	15	39.98	100
3	9	33	19	39.99	100
3	9	33	26	40	300
3	9	33	26	40	100
3	9	33	26	40	200
3	9	33	26	40	100
3	9	33	26	40	100
3	9	33	27	39.95	300
3	9	33	31	39.97	100
3	9	33	32	40.01	100
3	9	33	32	39.96	100
3	9	33	32	40.02	100
3	9	33	32	40.01	100
3	9	33	32	40.02	100
3	9	33	32	40.03	100
3	9	33	32	40.03	100
3	9	33	32	40.03	100
3	9	33	33	40.03	100
3	9	33	33	40.01	100
3	9	33	33	40.04	100
3	9	33	37	39.9728	200
3	9	33	38	40	100
3	9	33	39	40	100
3	9	33	39	40	100
3	9	33	40	40.01	100
3	9	33	43	40.01	100
3	9	33	46	39.98	100
3	9	33	46	39.98	300
3	9	33	47	39.99	100
3	9	33	47	39.99	500
3	9	33	47	39.99	400
3	9	33	48	40.05	150
3	9	33	48	40.05	234
3	9	33	48	40.05	115
3	9	33	48	40.05	100
3	9	33	48	40.05	250
3	9	33	48	40.05	700
3	9	33	48	40.05	125
3	9	33	48	40.05	100
3	9	33	50	40	500
3	9	33	50	40	200
3	9	33	51	40	200
3	9	33	55	39.9802	150
3	9	33	56	39.98	100
3	9	33	56	40	700
3	9	33	56	40	100
3	9	33	58	40.01	100
3	9	33	58	40.01	300
3	9	33	58	40.01	200
3	9	33	58	40.02	100
3	9	33	58	40.02	200
3	9	33	58	40.02	100
3	9	33	59	40.04	100
3	9	33	59	40.05	100
3	9	33	59	40.06	100
3	9	33	59	40.06	500
3	9	33	59	40.07	100
3	9	33	59	40.07	200
3	9	34	0	40.11	100
3	9	34	0	40.11	100
3	9	34	0	40.14	100
3	9	34	0	40.1	100
3	9	34	1	40.06	200
3	9	34	1	40.12	100
3	9	34	1	40.13	100
3	9	34	5	40.06	100
3	9	34	8	40.12	100
3	9	34	8	40.12	100
3	9	34	10	40.13	100
3	9	34	10	40.13	100
3	9	34	10	40.13	100
3	9	34	10	40.13	100
3	9	34	11	40.08	200
3	9	34	12	40.13	100
3	9	34	13	40.14	100
3	9	34	14	40.14	100
3	9	34	14	40.14	100
3	9	34	14	40.14	600
3	9	34	14	40.15	100
3	9	34	20	40.17	100
3	9	34	20	40.17	100
3	9	34	20	40.17	200
3	9	34	21	40.15	100
3	9	34	25	40.18	100
3	9	34	25	40.2	100
3	9	34	29	40.22	100
3	9	34	29	40.23	100
3	9	34	29	40.23	100
3	9	34	29	40.22	200
3	9	34	30	40.21	200
3	9	34	30	40.25	200
3	9	34	33	40.25	100
3	9	34	40	40.27	200
3	9	34	40	40.28	100
3	9	34	40	40.28	100
3	9	34	41	40.28	100
3	9	34	42	40.35	300
3	9	34	45	40.31	100
3	9	34	47	40.3	100
3	9	34	49	40.3	100
3	9	34	50	40.255	100
3	9	34	55	40.355	100
3	9	34	58	40.32	300
3	9	34	58	40.32	100
3	9	34	58	40.32	100
3	9	34	58	40.32	100
3	9	34	58	40.32	200
3	9	34	59	40.31	200
3	9	34	59	40.3	600
3	9	34	59	40.31	100
3	9	34	59	40.29	100
3	9	34	59	40.29	100
3	9	34	59	40.29	200
3	9	34	59	40.29	100
3	9	34	59	40.28	200
3	9	35	0	40.31	100
3	9	35	0	40.31	100
3	9	35	0	40.28	100
3	9	35	0	40.28	100
3	9	35	1	40.33	100
3	9	35	1	40.32	100
3	9	35	3	40.29	100
3	9	35	3	40.33	100
3	9	35	7	40.25	100
3	9	35	17	40.29	100
3	9	35	17	40.29	100
3	9	35	17	40.28	100
3	9	35	18	40.29	100
3	9	35	18	40.29	100
3	9	35	18	40.29	100
3	9	35	18	40.29	100
3	9	35	18	40.27	300
3	9	35	18	40.27	100
3	9	35	18	40.29	100
3	9	35	18	40.29	200
3	9	35	21	40.27	100
3	9	35	21	40.28	100
3	9	35	21	40.29	200
3	9	35	21	40.29	100
3	9	35	22	40.29	100
3	9	35	22	40.29	400
3	9	35	24	40.29	128
3	9	35	26	40.28	100
3	9	35	27	40.28	100
3	9	35	33	40.27	200
3	9	35	33	40.28	100
3	9	35	33	40.285	100
3	9	35	34	40.29	100
3	9	35	34	40.29	100
3	9	35	34	40.29	100
3	9	35	34	40.29	100
3	9	35	34	40.29	100
3	9	35	35	40.3	100
3	9	35	39	40.29	600
3	9	35	39	40.28	100
3	9	35	39	40.28	100
3	9	35	39	40.28	100
3	9	35	39	40.28	100
3	9	35	39	40.28	100
3	9	35	39	40.28	100
3	9	35	39	40.28	100
3	9	35	39	40.29	100
3	9	35	39	40.29	100
3	9	35	39	40.29	200
3	9	35	39	40.29	100
3	9	35	39	40.29	100
3	9	35	39	40.29	500
3	9	35	40	40.3	100
3	9	35	42	40.29	100
3	9	35	42	40.29	100
3	9	35	42	40.3	100
3	9	35	42	40.32	100
3	9	35	42	40.31	100
3	9	35	42	40.32	1100
3	9	35	43	40.31	100
3	9	35	43	40.31	100
3	9	35	43	40.31	100
3	9	35	43	40.31	100
3	9	35	43	40.31	100
3	9	35	43	40.31	200
3	9	35	43	40.31	200
3	9	35	43	40.31	200
3	9	35	43	40.31	200
3	9	35	43	40.31	200
3	9	35	43	40.31	100
3	9	35	43	40.31	100
3	9	35	43	40.31	200
3	9	35	43	40.31	200
3	9	35	43	40.31	100
3	9	35	43	40.28	100
3	9	35	44	40.3	100
3	9	35	44	40.3	100
3	9	35	44	40.3	200
3	9	35	44	40.3	200
3	9	35	44	40.3	100
3	9	35	45	40.28	100
3	9	35	47	40.3	100
3	9	35	47	40.31	100
3	9	35	47	40.31	100
3	9	35	47	40.31	100
3	9	35	47	40.3	300
3	9	35	49	40.32	100
3	9	35	49	40.34	300
3	9	35	49	40.34	100
3	9	35	49	40.34	100
3	9	35	49	40.31	200
3	9	35	51	40.32	100
3	9	35	51	40.31	100
3	9	35	53	40.35	168
3	9	35	55	40.32	100
3	9	35	58	40.36	200
3	9	35	58	40.36	300
3	9	35	58	40.36	100
3	9	35	58	40.36	200
3	9	35	58	40.4	100
3	9	35	58	40.4	100
3	9	35	58	40.41	100
3	9	35	58	40.41	100
3	9	35	58	40.41	100
3	9	35	59	40.39	200
3	9	35	59	40.4	1100
3	9	35	59	40.41	200
3	9	35	59	40.41	100
3	9	35	59	40.38	100
3	9	35	59	40.39	100
3	9	36	0	40.41	100
3	9	36	0	40.42	100
3	9	36	0	40.42	200
3	9	36	0	40.42	300
3	9	36	0	40.43	300
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.42	100
3	9	36	0	40.44	100
3	9	36	1	40.43	100
3	9	36	1	40.44	100
3	9	36	1	40.45	100
3	9	36	2	40.43	100
3	9	36	2	40.43	100
3	9	36	2	40.42	100
3	9	36	2	40.42	100
3	9	36	2	40.42	100
3	9	36	2	40.42	200
3	9	36	2	40.42	100
3	9	36	2	40.42	100
3	9	36	2	40.43	200
3	9	36	2	40.42	100
3	9	36	2	40.42	100
3	9	36	2	40.42	200
3	9	36	3	40.42	100
3	9	36	3	40.42	100
3	9	36	3	40.42	100
3	9	36	3	40.42	200
3	9	36	3	40.42	100
3	9	36	3	40.42	100
3	9	36	3	40.42	200
3	9	36	3	40.42	100
3	9	36	3	40.42	100
3	9	36	4	40.42	200
3	9	36	4	40.43	100
3	9	36	4	40.42	100
3	9	36	4	40.42	100
3	9	36	4	40.42	100
3	9	36	4	40.37	100
3	9	36	4	40.43	200
3	9	36	4	40.43	100
3	9	36	4	40.42	300
3	9	36	4	40.41	100
3	9	36	4	40.41	200
3	9	36	4	40.39	300
3	9	36	4	40.36	200
3	9	36	5	40.36	200
3	9	36	7	40.36	100
3	9	36	7	40.36	200
3	9	36	7	40.36	300
3	9	36	8	40.36	100
3	9	36	8	40.35	100
3	9	36	8	40.35	100
3	9	36	8	40.33	100
3	9	36	8	40.33	100
3	9	36	8	40.33	100
3	9	36	8	40.33	100
3	9	36	9	40.335	100
3	9	36	9	40.32	100
3	9	36	9	40.28	100
3	9	36	9	40.28	100
3	9	36	12	40.29	100
3	9	36	12	40.31	300
3	9	36	12	40.32	100
3	9	36	12	40.33	100
3	9	36	12	40.3	100
3	9	36	12	40.32	100
3	9	36	12	40.29	100
3	9	36	12	40.29	100
3	9	36	13	40.29	100
3	9	36	14	40.31	201
3	9	36	24	40.296	525
3	9	36	25	40.27	200
3	9	36	25	40.28	102
3	9	36	33	40.26	100
3	9	36	35	40.28	100
3	9	36	35	40.28	200
3	9	36	35	40.32	100
3	9	36	36	40.29	100
3	9	36	36	40.28	100
3	9	36	36	40.32	100
3	9	36	36	40.32	200
3	9	36	36	40.32	200
3	9	36	36	40.33	600
3	9	36	36	40.28	100
3	9	36	37	40.28	100
3	9	36	37	40.28	100
3	9	36	37	40.28	100
3	9	36	38	40.28	100
3	9	36	38	40.28	400
3	9	36	38	40.28	100
3	9	36	38	40.25	200
3	9	36	42	40.3	100
3	9	36	42	40.28	100
3	9	36	42	40.29	100
3	9	36	42	40.304	100
3	9	36	43	40.27	100
3	9	36	43	40.27	100
3	9	36	43	40.26	200
3	9	36	43	40.26	100
3	9	36	43	40.26	300
3	9	36	43	40.26	100
3	9	36	43	40.266	100
3	9	36	43	40.24	100
3	9	36	43	40.295	100
3	9	36	43	40.286	100
3	9	36	43	40.276	100
3	9	36	43	40.245	2300
3	9	36	44	40.266	200
3	9	36	44	40.266	100
3	9	36	44	40.276	100
3	9	36	44	40.266	300
3	9	36	44	40.22	100
3	9	36	44	40.22	100
3	9	36	45	40.21	100
3	9	36	45	40.245	100
3	9	36	46	40.25	100
3	9	36	46	40.25	100
3	9	36	46	40.25	500
3	9	36	46	40.25	100
3	9	36	46	40.25	100
3	9	36	48	40.25	200
3	9	36	51	40.26	200
3	9	36	51	40.26	100
3	9	36	51	40.26	200
3	9	36	51	40.26	100
3	9	36	51	40.27	400
3	9	36	51	40.29	200
3	9	36	51	40.3	1400
3	9	36	51	40.31	100
3	9	36	51	40.28	100
3	9	36	51	40.28	100
3	9	36	51	40.31	100
3	9	36	56	40.3	100
3	9	37	3	40.29	100
3	9	37	4	40.28	200
3	9	37	4	40.28	100
3	9	37	9	40.33	100
3	9	37	9	40.34	200
3	9	37	9	40.34	100
3	9	37	9	40.34	100
3	9	37	9	40.35	100
3	9	37	10	40.37	100
3	9	37	10	40.37	200
3	9	37	10	40.35	100
3	9	37	10	40.38	100
3	9	37	10	40.38	100
3	9	37	11	40.32	100
3	9	37	11	40.34	100
3	9	37	11	40.32	100
3	9	37	12	40.34	200
3	9	37	17	40.39	100
3	9	37	18	40.35	100
3	9	37	22	40.37	100
3	9	37	24	40.37	100
3	9	37	24	40.37	100
3	9	37	28	40.4	100
3	9	37	28	40.4	100
3	9	37	28	40.44	100
3	9	37	28	40.46	100
3	9	37	28	40.45	100
3	9	37	28	40.4	100
3	9	37	28	40.4	100
3	9	37	28	40.47	100
3	9	37	28	40.46	100
3	9	37	28	40.47	200
3	9	37	28	40.48	1600
3	9	37	28	40.49	700
3	9	37	28	40.48	100
3	9	37	28	40.48	100
3	9	37	29	40.44	100
3	9	37	30	40.47	200
3	9	37	32	40.44	100
3	9	37	32	40.47	300
3	9	37	32	40.47	100
3	9	37	32	40.43	100
3	9	37	33	40.43	100
3	9	37	33	40.42	100
3	9	37	33	40.43	100
3	9	37	34	40.42	100
3	9	37	34	40.42	100
3	9	37	34	40.42	100
3	9	37	34	40.42	100
3	9	37	34	40.42	100
3	9	37	34	40.42	100
3	9	37	34	40.42	100
3	9	37	34	40.42	100
3	9	37	34	40.42	200
3	9	37	34	40.42	100
3	9	37	34	40.41	100
3	9	37	34	40.42	100
3	9	37	34	40.42	100
3	9	37	34	40.42	200
3	9	37	34	40.42	200
3	9	37	34	40.42	200
3	9	37	34	40.42	200
3	9	37	34	40.42	100
3	9	37	34	40.42	100
3	9	37	34	40.42	100
3	9	37	34	40.42	100
3	9	37	34	40.4246	238
3	9	37	34	40.41	800
3	9	37	34	40.4	100
3	9	37	35	40.39	100
3	9	37	35	40.41	200
3	9	37	35	40.42	100
3	9	37	36	40.39	100
3	9	37	36	40.39	300
3	9	37	36	40.38	100
3	9	37	41	40.42	400
3	9	37	41	40.42	1300
3	9	37	42	40.38	100
3	9	37	42	40.38	100
3	9	37	42	40.38	100
3	9	37	42	40.38	100
3	9	37	42	40.38	100
3	9	37	46	40.42	200
3	9	37	49	40.45	100
3	9	37	50	40.44	100
3	9	37	50	40.44	100
3	9	37	50	40.41	100
3	9	37	51	40.41	100
3	9	38	0	40.43	100
3	9	38	1	40.44	200
3	9	38	2	40.42	100
3	9	38	2	40.42	100
3	9	38	2	40.42	200
3	9	38	2	40.42	200
3	9	38	2	40.41	100
3	9	38	2	40.41	100
3	9	38	2	40.42	100
3	9	38	2	40.41	300
3	9	38	2	40.41	200
3	9	38	2	40.41	100
3	9	38	2	40.41	200
3	9	38	2	40.42	2000
3	9	38	2	40.4	200
3	9	38	2	40.38	100
3	9	38	7	40.39	100
3	9	38	7	40.39	100
3	9	38	7	40.39	200
3	9	38	10	40.38	100
3	9	38	18	40.4	200
3	9	38	19	40.4	100
3	9	38	20	40.4	100
3	9	38	20	40.4	100
3	9	38	20	40.4	100
3	9	38	20	40.38	100
3	9	38	20	40.4	100
3	9	38	21	40.38	100
3	9	38	23	40.38	200
3	9	38	27	40.37	100
3	9	38	27	40.37	100
3	9	38	28	40.37	100
3	9	38	28	40.37	100
3	9	38	28	40.37	100
3	9	38	28	40.37	100
3	9	38	28	40.37	100
3	9	38	28	40.37	100
3	9	38	28	40.36	100
3	9	38	28	40.37	200
3	9	38	28	40.37	200
3	9	38	28	40.37	200
3	9	38	28	40.37	200
3	9	38	28	40.37	100
3	9	38	28	40.37	100
3	9	38	28	40.37	200
3	9	38	28	40.37	100
3	9	38	28	40.35	100
3	9	38	28	40.35	100
3	9	38	28	40.35	100
3	9	38	28	40.36	100
3	9	38	32	40.32	100
3	9	38	38	40.28	100
3	9	38	43	40.27	100
3	9	38	43	40.26	100
3	9	38	45	40.3096	500
3	9	38	50	40.27	100
3	9	38	50	40.27	100
3	9	38	52	40.27	100
3	9	38	52	40.27	100
3	9	38	52	40.26	100
3	9	38	52	40.26	100
3	9	38	52	40.27	100
3	9	38	52	40.27	200
3	9	38	53	40.27	100
3	9	38	53	40.27	100
3	9	38	53	40.27	100
3	9	38	53	40.27	100
3	9	38	54	40.26	100
3	9	38	57	40.3	100
3	9	38	57	40.29	100
3	9	38	57	40.29	100
3	9	38	57	40.31	100
3	9	38	57	40.31	100
3	9	38	57	40.31	100
3	9	38	57	40.33	100
3	9	38	57	40.32	100
3	9	38	57	40.33	100
3	9	38	57	40.34	200
3	9	38	57	40.34	100
3	9	38	57	40.34	100
3	9	38	57	40.34	100
3	9	38	57	40.34	100
3	9	38	57	40.34	100
3	9	38	57	40.36	100
3	9	38	57	40.36	100
3	9	38	57	40.37	100
3	9	38	57	40.35	100
3	9	38	57	40.37	100
3	9	38	58	40.29	100
3	9	38	58	40.33	100
3	9	38	59	40.33	100
3	9	39	1	40.28	100
3	9	39	2	40.29	100
3	9	39	2	40.29	100
3	9	39	2	40.29	100
3	9	39	2	40.28	100
3	9	39	2	40.28	200
3	9	39	2	40.28	100
3	9	39	2	40.28	300
3	9	39	2	40.28	100
3	9	39	3	40.28	700
3	9	39	3	40.28	100
3	9	39	3	40.28	100
3	9	39	3	40.28	100
3	9	39	8	40.28	100
3	9	39	11	40.28	100
3	9	39	11	40.28	100
3	9	39	11	40.28	100
3	9	39	11	40.3	100
3	9	39	11	40.3	100
3	9	39	11	40.3	100
3	9	39	11	40.31	100
3	9	39	12	40.29	100
3	9	39	12	40.28	100
3	9	39	12	40.33	100
3	9	39	12	40.26	100
3	9	39	12	40.27	100
3	9	39	14	40.28	100
3	9	39	14	40.28	100
3	9	39	14	40.26	100
3	9	39	14	40.28	100
3	9	39	15	40.28	100
3	9	39	15	40.28	100
3	9	39	19	40.26	100
3	9	39	19	40.22	100
3	9	39	19	40.26	100
3	9	39	19	40.26	100
3	9	39	19	40.26	200
3	9	39	19	40.26	100
3	9	39	20	40.24	100
3	9	39	20	40.24	100
3	9	39	20	40.22	100
3	9	39	20	40.22	100
3	9	39	20	40.22	100
3	9	39	20	40.22	100
3	9	39	20	40.21	100
3	9	39	20	40.21	100
3	9	39	21	40.21	100
3	9	39	21	40.21	100
3	9	39	21	40.2294	500
3	9	39	26	40.23	500
3	9	39	28	40.21	100
3	9	39	28	40.2	100
3	9	39	29	40.2	100
3	9	39	29	40.21	100
3	9	39	29	40.21	100
3	9	39	29	40.21	200
3	9	39	29	40.21	100
3	9	39	29	40.21	100
3	9	39	29	40.21	200
3	9	39	29	40.21	100
3	9	39	30	40.22	100
3	9	39	31	40.23	100
3	9	39	31	40.22	100
3	9	39	31	40.23	100
3	9	39	31	40.23	100
3	9	39	31	40.24	100
3	9	39	32	40.29	100
3	9	39	32	40.3	100
3	9	39	32	40.32	100
3	9	39	32	40.35	100
3	9	39	32	40.32	100
3	9	39	32	40.34	100
3	9	39	33	40.29	200
3	9	39	33	40.29	200
3	9	39	33	40.29	100
3	9	39	40	40.3	100
3	9	39	40	40.29	100
3	9	39	40	40.29	100
3	9	39	40	40.31	100
3	9	39	40	40.31	100
3	9	39	40	40.3	100
3	9	39	40	40.3	100
3	9	39	40	40.31	200
3	9	39	46	40.28	100
3	9	39	47	40.2875	100
3	9	39	47	40.29	100
3	9	39	47	40.29	100
3	9	39	47	40.3	200
3	9	39	48	40.31	100
3	9	39	48	40.29	100
3	9	39	48	40.32	100
3	9	39	48	40.31	300
3	9	39	48	40.32	100
3	9	39	48	40.32	100
3	9	39	48	40.34	100
3	9	39	48	40.34	100
3	9	39	50	40.29	100
3	9	39	52	40.1774	200
3	9	39	53	40.29	100
3	9	39	54	40.29	200
3	9	39	55	40.35	100
3	9	39	55	40.35	100
3	9	39	55	40.35	100
3	9	39	56	40.36	100
3	9	39	56	40.36	100
3	9	39	57	40.36	100
3	9	39	58	40.38	100
3	9	39	58	40.36	100
3	9	39	58	40.36	100
3	9	39	58	40.36	100
3	9	39	58	40.36	100
3	9	39	58	40.36	100
3	9	39	58	40.36	100
3	9	39	58	40.36	100
3	9	39	58	40.36	100
3	9	39	59	40.37	100
3	9	39	59	40.38	100
3	9	39	59	40.38	200
3	9	40	0	40.37	100
3	9	40	0	40.36	100
3	9	40	2	40.39	100
3	9	40	3	40.37	100
3	9	40	3	40.38	100
3	9	40	4	40.36	100
3	9	40	4	40.37	105
3	9	40	4	40.37	100
3	9	40	4	40.35	100
3	9	40	4	40.35	200
3	9	40	4	40.35	100
3	9	40	5	40.35	100
3	9	40	6	40.35	100
3	9	40	6	40.34	200
3	9	40	9	40.39	100
3	9	40	9	40.37	100
3	9	40	9	40.37	100
3	9	40	9	40.39	400
3	9	40	9	40.34	100
3	9	40	9	40.365	100
3	9	40	10	40.34	100
3	9	40	10	40.34	100
3	9	40	10	40.34	100
3	9	40	10	40.34	200
3	9	40	10	40.34	200
3	9	40	10	40.32	100
3	9	40	10	40.33	100
3	9	40	11	40.32	100
3	9	40	11	40.32	200
3	9	40	12	40.32	300
3	9	40	12	40.32	100
3	9	40	12	40.32	100
3	9	40	13	40.34	100
3	9	40	13	40.34	100
3	9	40	13	40.32	100
3	9	40	13	40.32	100
3	9	40	14	40.32	300
3	9	40	14	40.32	200
3	9	40	14	40.32	100
3	9	40	14	40.36	100
3	9	40	14	40.37	100
3	9	40	14	40.37	204
3	9	40	14	40.35	100
3	9	40	14	40.38	100
3	9	40	15	40.38	100
3	9	40	15	40.39	300
3	9	40	15	40.39	100
3	9	40	15	40.39	100
3	9	40	15	40.39	200
3	9	40	15	40.41	199
3	9	40	15	40.37	100
3	9	40	15	40.36	100
3	9	40	15	40.36	100
3	9	40	15	40.37	100
3	9	40	15	40.36	100
3	9	40	15	40.36	200
3	9	40	15	40.35	100
3	9	40	15	40.35	100
3	9	40	15	40.43	100
3	9	40	15	40.35	100
3	9	40	16	40.34	100
3	9	40	16	40.34	100
3	9	40	16	40.34	100
3	9	40	16	40.34	100
3	9	40	16	40.34	100
3	9	40	16	40.35	300
3	9	40	16	40.34	100
3	9	40	16	40.39	100
3	9	40	16	40.34	100
3	9	40	22	40.38	100
3	9	40	23	40.38	100
3	9	40	23	40.38	200
3	9	40	23	40.37	100
3	9	40	23	40.37	100
3	9	40	38	40.34	100
3	9	40	39	40.31	100
3	9	40	39	40.32	100
