date        MRK             JNJ              GE                   GM               F                   VW
19700331 -6.14850543823886 -3.10655768564732 5.38430908917809 6.95932245723022 7.66332096274731 -0.474021709824324
19700430 -7.9021562553058 -7.73498367073322 -3.44858602817455 -6.95934089163193 -5.96682667697401 -11.1286931106433
19700529 -11.5133673318203 -8.96337214221612 -7.08742830894834 -5.404761035146 -0.886316203540618 -6.65095289646081
19700630 4.22497747567783 6.93758648023142 2.63906822488173 -4.33136377533886 4.0703267472478 -5.24255140537709
19700731 -7.28944011366933 5.73071250041175 13.0053225809169 9.03588512739516 3.8562804471126 7.15473393872686
19700831 -1.24228449986099 -1.36629139691833 2.09176916552901 9.26329628915044 9.02464717563251 4.8824449295976
19700930 10.6609735058258 8.14260580952867 7.98466884630262 -2.22803743778062 4.95146635611167 4.64407397653714
19701030 -1.13633186504118 7.30915271770786 1.90758927003163 -2.45621960949724 -2.74256689888619 -1.83758056904251
19701130 1.13641823790388 3.59962895129825 2.72415563931782 9.61171268622271 4.1826929404006 4.9216739839759
19701231 11.7657694468172 -3.02396439616771 6.72753974724375 4.93338258824272 8.09687403113931 5.89507510879186
19710129 -3.86150566002448 12.3614002478803 5.56778182991217 1.99849636130796 1.06105089272646 5.07216310191792
19710226 1.04442682519446 9.07899790725701 8.56463624476992 -1.41019669804792 2.63176329926454 1.6771567684465
19710331 4.49485087372425 9.14344972217254 4.09979790340721 2.31313945234171 4.23791814750847 4.38044226567729
19710430 3.55650007102057 8.97044972834907 9.26685118517693 8.05112132922532 9.64413579628259 3.27885324995777
19710528 0.240710060742308 2.45482119211943 -2.47179879123222 -5.96937427188533 -7.08957522452848 -3.7088348260132
19710630 -1.52598413906719 10.680477221705 1.92093140657877 -4.6304705482454 2.02025473175066 0.311414600994442
19710730 0.855232439439168 -2.36545765362619 -12.9424409266737 -3.04757024661109 1.82327682610597 -4.11168296465263
19710831 4.16974511962063 -2.859599588837 14.9791478012337 8.84759706152599 9.63914132425399 4.16322261939051
19710930 5.16194911795917 -0.963527048989701 -0.242193050738543 -0.301654520105824 0.180037834585499 -0.50286223548454
19711029 2.31157602558382 -0.415763098206887 -5.42935802208634 -6.07186262347117 -1.41283365767419 -4.15326636524195
19711130 2.57798262374176 4.72012835192197 2.54250272361005 1.24422728898874 -3.37108801994702 -0.1262796992607
19711231 5.50827054916002 4.41058766722461 5.25687306727814 3.15480844429632 6.81034093661084 8.73302428131857
19720131 4.72527925428489 0.126819550003501 -1.00301340373575 0.619179123555934 6.07497904531024 2.79876657401001
19720229 2.6566952478352 4.48318642360858 -2.24266069215569 -1.27347437353157 -6.45385211375712 3.08676540590487
19720330 4.34253229183683 7.02869671172177 6.92956256522837 6.27597525663483 6.45388336375224 0.868418309163038
19720428 4.4882539338415 5.28760911036844 4.5376725964618 -4.7085318245452 -2.32409917019684 0.548990286862887
19720531 0.686140661921153 2.62611379086768 1.64991375618438 -4.32227907933838 -7.04900631478203 1.62423755458646
19720630 6.48594071481481 2.68337333885471 -3.93075169206194 -1.32676270009044 -4.40260804590486 -2.11174112459198
19720731 8.32532407002012 -0.818036816168884 -4.2724845459997 -0.502058205687191 2.20637944200601 -0.426307400101026
19720831 -3.30853331485332 1.50807122680085 5.40676423228186 6.62146157059677 4.16725127270818 3.53343247659329
19720929 0.640146682050006 0.806439517808234 0.337729052863736 -0.158826061841082 -1.11944244167372 -0.770057345623197
19721031 4.17971988538976 3.84098075350964 -3.83926560871833 -5.05409458937197 0.449289182887006 0.863857979470239
19721130 -0.733684897401811 -4.36436800665553 6.58832415956096 10.19769980124 12.9040322850993 4.85653770019276
19721229 5.21644648083815 5.31093942793728 7.1078029366801 0 5.48527021730487 1.11802672405247
19730131 5.32544700248115 -3.11305668165789 -4.02502829784475 -4.89444760749017 -6.05071912116782 -2.78389320665012
19730228 -1.60856836976734 -4.3212349142893 -4.04501886486254 -3.82627721253322 -11.7782910656391 -4.53823772765866
19730330 3.6305892264265 0.309420799722517 -3.61599620345991 -1.71532799183111 -4.05855641387874 -0.788198136349393
19730430 -8.02603980330301 -2.39720472599351 -8.48990640397229 -1.21849357239362 -2.0726313763207 -5.31465896261111
19730531 1.12672850703352 -2.13227220550293 0.421012497323522 -4.55027237280029 -6.95751838550369 -2.48081942696765
19730629 1.02552348602661 -1.74106902597939 -3.02860266050941 -0.749098751868115 -4.69364832978932 -0.868460222571828
19730731 3.41801461979568 3.66423921384809 8.95499853283924 1.67755011498973 4.69360654378058 5.53911865465914
19730831 -12.9912804760666 0.843036440802311 -5.95048115380658 -3.61350786237457 -1.79379269310368 -3.00963867141871
19730928 0.612520258691157 -0.421085321150045 6.98096045363618 3.99675495861286 8.03903395502654 5.25326760367204
19731031 4.91539075306032 1.98438029190402 3.70047982879303 -7.15282256399375 -11.8670929717679 -0.0427091190459763
19731130 -1.16961338808427 -3.36519276619343 -2.87061058904314 -19.9380639053974 -21.4824500770617 -12.8632554407846
19731231 -4.69679254553308 -3.48616676119266 -0.198196279131246 -5.53499324815521 -4.23022562339069 1.13602275706345
19740131 -3.30481228462365 -6.05549992401426 -5.0875486944395 11.5069134132594 13.384009497105 0.43983132237743
19740228 0.478851673179709 -3.79303460351337 -4.87691143909801 -0.7759023521753 2.97723716669806 0.234923837737652
19740329 3.41240935780619 6.63746469264349 -4.28480038251105 -1.4962380214522 4.68835858988505 -2.36422893729684
19740430 -0.620118768170586 0 -6.17775361668469 -3.32083437239798 2.11487796499262 -4.70465351743626
19740531 -1.72550152173938 5.48877266689007 -5.5430260897984 5.50779734460459 4.69799553009719 -4.28887120437401
19740628 -0.190080538648134 -1.53339666491923 2.86030058078004 -2.78852034895357 -5.46040319940407 -2.32092632971113
19740731 -15.8406221815331 -14.2082131934456 -13.5709763552573 -16.752201230605 -9.5207785046847 -7.3516301071737
19740830 -4.81561152209565 -13.2296726567015 -12.690879905875 -0.365366651796294 -9.5882243401507 -9.18477808316326
19740930 -23.4028831596416 -12.8759937002779 -17.955259391247 -11.8952469177293 -7.50759789827311 -11.6217012510973
19741031 27.2644320087233 14.1775565847875 20.2124184090134 -5.77774289196686 -10.9512456380464 15.3223106907336
19741129 3.71792076212952 -3.27132924181837 -2.9853205573953 -7.00555788175552 -4.35716045690073 -4.19132146844738
19741231 -2.62536303448586 -3.79116503499934 -9.45700537651861 0.816358706188697 7.78606363789645 -2.73763355554813
19750131 -4.42810953171363 -3.94063303790927 14.6092298109095 22.4768630158021 11.7866587721368 13.243078718049
19750228 16.6447900970951 19.2452564393403 14.2151259595085 2.81704602999428 -10.7630868737841 5.67687268107089
19750331 1.45604798463874 -3.51858242766764 4.16149600399788 5.3054392743109 11.7783035656383 2.97442219434529
19750430 3.40661048027396 -0.275880199710685 0 4.45841885847309 -1.42419366336641 4.54483962012895
19750530 5.43186633402793 5.194233371595 -1.36801479812161 3.65334518525929 2.73991904043074 5.36734595457759
19750630 3.09364935655838 2.33776020013565 15.5802172505052 10.2515973781921 10.5697858751246 5.01920382275185
19750731 -12.3497331189163 -8.99334603015222 -10.7738897322087 5.24463293871304 -3.7787021380659 -6.22850620847043
19750829 -6.2123306783939 -3.05169411100251 -2.13911683596961 -3.01334873413981 1.27395067899723 -2.38389021048906
19750930 -3.07159414689855 -8.63523214871532 -4.08219945202552 1.511321780996 -8.58607664685987 -3.87512233808541
19751031 9.44761957726626 12.4790426445013 8.96121586896871 10.2105222937154 11.9467837802067 5.43527594477385
19751128 5.36279669174693 5.38317198577843 0.259363362256183 3.72216008746079 6.02593786526822 3.07454765058221
19751231 -12.6682897195688 -4.89224229152344 -3.64057189697849 1.31008084274599 2.88206658081933 -1.1058925116778
19760130 4.58630271379329 6.86217359580138 19.3996472303023 9.90495432983788 13.232303785787 11.868129876392
19760227 -7.14594825007979 -11.6548423104204 -4.80092191863606 4.38197367976595 2.97791663091142 0.728738241056784
19760331 10.3358613187549 5.14399836281578 -0.893883259006199 6.25202357692054 10.8777271892564 2.64461961148805
19760430 -3.2398199517409 -2.82503086927409 2.35309625263651 1.24007913674304 5.08765575648219 -1.04433423633732
19760528 -2.99057524217982 -0.718877745419633 -5.49716301246972 -1.81212016848417 -7.88148784311274 -0.941316515249942
19760630 3.30197963770459 -2.78810903874546 12.2848407195525 -0.182266003608989 6.39686713039916 4.35258557905479
19760730 -2.8171105538151 2.49833020434154 -4.7041294334172 -0.365667750354392 -2.0726313763207 -0.617603248672908
19760831 4.67471262069708 3.56412375443102 -2.79088541548145 0.693589100111254 -2.01129154305643 -0.143603059855724
19760930 7.1045430212979 1.67135472720809 2.92840072072937 7.7915215396676 6.97452550421128 2.41890712005359
19761029 -3.90298513685506 -5.3913566409122 -1.39539044694336 0.679088962533176 -3.12192900887514 -2.05833920136423
19761130 -15.7750317422673 -9.15277422489078 -5.28966843937246 0.674519990421984 -3.81640715956457 0.534966499114281
19761231 6.24610521925368 0 10.2244265189068 9.5151076238933 11.8545411640614 5.97687262305195
19770131 -16.3059075350284 -14.0884071726873 -5.07018903540274 -5.06229927740909 -0.325729924387963 -3.70136305529346
19770228 -3.07045984153426 -1.3373021582099 -4.59570312831841 -4.13804837796859 -4.43574033864381 -1.58855092302235
19770331 -1.11984694541841 0.749087322167467 -1.8486833332857 -5.81981306287617 -6.69895223886134 -0.928900957429732
19770429 -7.28879474558364 -5.95759218944701 9.22983761463143 2.4053383937018 4.29445403253126 0.493977917640715
19770531 -0.48899362745852 3.46410115411663 0.693688408872613 0.146193085814265 -2.04782554815098 -1.08435796811428
19770630 9.64322772901295 8.29964947921166 5.03251759120513 4.04468841751657 7.4723354195918 5.00912221881718
19770729 -4.35350465197826 -2.69077892836173 -3.83365441459241 -1.81823007345667 -3.41774518015865 -1.28927555419625
19770831 10.2311070823516 5.44881852840698 -1.85622169233112 0.69478079873862 -1.98588888788329 -1.34419394300246
19770930 -0.426407827368839 1.71530418112828 -2.99521195806691 4.15593226270659 5.84311591115159 0.15727625603165
19771031 -8.00426243402065 -0.170244834315411 -2.21955079529068 -4.89675799066732 -5.72859513842802 -4.00722756297092
19771130 4.83491145403895 1.3200488907193 1.09132334502625 0 0.870797529056603 4.44301971209098
19771230 -1.342268249436 3.64881369113329 -0.500048159476159 -1.77343277031961 5.61941157205933 0.818441610749594
19780131 -1.13248851201862 -9.56357327909483 -8.63283375868901 -7.64049158024917 -6.95784000181864 -5.6784130951352
19780228 -4.18662896066086 -3.39012068481547 -2.21004252129595 1.91288709615821 0.595225015933179 -0.931828063899408
19780331 -7.03505784683768 1.48147181380143 5.27726995279187 5.21492779290855 7.70712202513719 3.34473485410529
19780428 13.8979027281451 11.7783035656383 11.3902627713403 6.30132960729549 13.4012401921 7.95881428361318
19780531 4.88968251476142 1.04036934153641 1.18910207531626 -4.68840818989734 -3.23011089297488 2.29721089822498
19780630 -4.83607563781555 5.68877661070438 -3.31680276667606 -2.7000248134358 -5.9835995364037 -1.08092095839326
19780731 8.41922402886599 4.21117224635007 6.00418638106741 4.92909911156299 -1.02402528764966 5.51972141667038
19780831 1.31639734490605 0.0588826607582033 1.15876036516505 1.39305181999769 -2.80127180459064 4.14796981857739
19780929 -1.24228449986099 -1.64058429059254 -1.34541018962486 1.39581304685042 3.35227799507277 -0.691485258242153
19781031 -6.45385211375712 -12.3059557043085 -10.7201097378493 -7.60897807936726 -10.6582372932605 -11.7654668895749
19781130 6.03629405220477 5.68556457881051 0.577230812801654 -1.29038983425231 2.77367549715996 3.32335953091558
19781229 13.0808062725637 -4.79829900221515 0 -2.75243431575864 2.40250727620583 1.75550052458852
19790131 0.552968308294984 2.84066824957204 2.35924954882736 4.76819312585093 -0.834371215643783 4.83033790421076
19790228 -4.12814750652748 -9.86100182876494 -3.37232917028655 -3.15340116839849 0.609737318116706 -2.71307323903847
19790330 1.85999435776521 0.547995756778337 4.25593644187646 5.88404428800746 6.47281906491722 6.35549125532131
19790430 3.71792076212952 1.4466848687052 2.31675478310334 2.60322027435765 3.91110917604607 0.848589275029805
19790531 -8.01336284733738 0.715533939215064 1.4148437153724 1.74066219115183 -4.87901141694332 -1.36689965277508
19790629 7.29688235702752 3.00644995977984 1.76552252386786 2.77503719001654 0.293668372021514 4.57856551491333
19790731 -1.86926235783106 1.03987451519324 3.44014267173323 -2.55875879613793 0.875952311307863 1.48797454593647
19790831 5.47021775376094 6.83033004541534 2.85738513171808 5.29984398004675 2.64335353289863 6.27193674804611
19790928 -1.08496451150436 -3.96747362061508 -3.4387531813867 4.29071790112247 1.43889803092131 0.142698137761319
19791031 -3.8930035404152 -8.44082226831781 -4.79284355641994 -12.3298216344494 -14.4200679007148 -7.54350061200901
19791130 9.0314083711241 9.94715094495537 -3.25655479744749 -5.82235691518025 -18.5717717223828 6.16622009920015
19791231 0.619874800272988 5.84585127893845 9.30904452882339 -1.24228449986099 4.39192729973348 2.78213714523145
19800131 -5.3298461286413 -5.01318638460329 8.28878870784691 9.30348659671893 8.24441296426233 6.35445898514804
19800229 -6.87318341315952 -8.65594791108584 -7.64880330221066 -5.81504351421766 -10.1253405836374 0.101448523579432
19800331 6.30583637448887 3.40226110143705 -4.32092166690061 -9.30905450172389 -4.61298060622658 -12.8087949366623
19800430 0.554062236446787 6.64073986974899 -1.30720684094581 -1.36426390411585 -13.7832055804789 5.09668411074764
19800530 5.20296731941142 6.01011907326365 5.62810846547776 -0.330244708047818 0.511489658511697 5.83538101800715
19800630 -0.245100125104221 -1.89280098855189 3.96090992600937 3.83607280874903 0.508902889833334 3.70202169132445
19800731 8.7894570193001 3.13504002544379 8.82242245259501 11.8976989276673 15.6613074215684 6.71332768454462
19800829 -1.20462657910499 -1.30477529159283 -3.16052247364386 3.24052327486759 -3.11831808303852 2.32799078757242
19800930 5.14580308177597 2.02652653607243 -2.08580240314381 -1.41181943420424 0 2.90713047931936
19801031 -6.47476096617199 4.525630840224 2.81053192622815 -7.11952950421515 -5.87038426943049 1.98937996104461
19801128 6.16076678800464 7.47187141842622 13.381997598034 -8.82608845719215 -14.0490407641564 9.9800990095094
19801231 7.15892313590507 9.45589886399679 0.201796254331354 1.39867280857328 -11.2211709356968 -3.5014929871913
19810130 -2.38819162934346 -4.09261666126458 0 2.19786893274472 0.249688019858715 -4.09105401069666
19810227 0.902217747978023 7.85551402550876 8.59905227618868 9.77771343681123 -0.634911302898382 1.54017812927272
19810331 2.103422151375 0.725561425456761 1.48698931067213 5.3410900675868 20.1249618762806 4.51492583944914
19810430 7.26294511085342 2.73339991043065 -2.07355022887806 2.10538050310873 -10.189430768134 -1.13319648700284
19810529 9.92985791911714 7.91734068641271 0.190318778864347 4.03777358519849 7.32718369758247 1.34600063148176
