day	hour	min	second	price	volume
1	9	32	15	41.45	100
1	9	32	15	41.45	100
1	9	32	15	41.45	200
1	9	32	15	41.45	100
1	9	32	15	41.45	100
1	9	32	16	41.4	300
1	9	32	16	41.45	100
1	9	32	16	41.45	300
1	9	32	16	41.45	100
1	9	32	17	41.42	400
1	9	32	17	41.4	100
1	9	32	17	41.41	100
1	9	32	17	41.41	100
1	9	32	17	41.4	100
1	9	32	17	41.4	100
1	9	32	17	41.4	200
1	9	32	18	41.39	200
1	9	32	18	41.45	100
1	9	32	18	41.43	100
1	9	32	19	41.4	100
1	9	32	19	41.39	100
1	9	32	19	41.39	100
1	9	32	19	41.4	100
1	9	32	19	41.39	100
1	9	32	20	41.4	100
1	9	32	20	41.395	300
1	9	32	20	41.38	300
1	9	32	20	41.4	100
1	9	32	23	41.3428	200
1	9	32	25	41.33	100
1	9	32	25	41.33	100
1	9	32	25	41.33	200
1	9	32	26	41.33	200
1	9	32	26	41.33	100
1	9	32	26	41.33	200
1	9	32	26	41.35	100
1	9	32	29	41.33	100
1	9	32	29	41.33	100
1	9	32	29	41.33	200
1	9	32	30	41.35	100
1	9	32	30	41.35	100
1	9	32	30	41.35	100
1	9	32	30	41.35	100
1	9	32	30	41.35	100
1	9	32	30	41.35	100
1	9	32	31	41.35	100
1	9	32	31	41.33	100
1	9	32	33	41.39	100
1	9	32	34	41.36	100
1	9	32	34	41.36	100
1	9	32	34	41.36	500
1	9	32	34	41.36	500
1	9	32	36	41.33	100
1	9	32	36	41.33	100
1	9	32	37	41.31	100
1	9	32	41	41.32	100
1	9	32	41	41.3	200
1	9	32	41	41.3	100
1	9	32	41	41.32	100
1	9	32	41	41.33	100
1	9	32	41	41.32	100
1	9	32	42	41.33	100
1	9	32	45	41.29	100
1	9	32	45	41.28	100
1	9	32	45	41.29	100
1	9	32	45	41.33	100
1	9	32	45	41.29	100
1	9	32	46	41.31	200
1	9	32	46	41.31	200
1	9	32	47	41.31	200
1	9	32	47	41.31	200
1	9	32	47	41.31	100
1	9	32	47	41.33	100
1	9	32	47	41.34	100
1	9	32	47	41.33	100
1	9	32	48	41.33	100
1	9	32	48	41.29	200
1	9	32	51	41.2916	1000
1	9	32	52	41.315	300
1	9	32	52	41.305	200
1	9	32	52	41.305	200
1	9	32	52	41.305	200
1	9	32	52	41.29	100
1	9	32	52	41.296	100
1	9	32	52	41.29	100
1	9	32	52	41.31	100
1	9	32	53	41.3	100
1	9	32	53	41.3	100
1	9	32	53	41.28	100
1	9	32	54	41.32	100
1	9	32	54	41.32	100
1	9	32	54	41.285	100
1	9	32	55	41.28	100
1	9	32	56	41.285	100
1	9	32	56	41.32	100
1	9	32	56	41.32	100
1	9	33	1	41.29	100
1	9	33	1	41.285	100
1	9	33	1	41.3	100
1	9	33	1	41.3	100
1	9	33	1	41.3	100
1	9	33	1	41.3	100
1	9	33	1	41.28	100
1	9	33	1	41.3	100
1	9	33	1	41.3	100
1	9	33	1	41.28	100
1	9	33	1	41.285	100
1	9	33	1	41.31	100
1	9	33	1	41.29	100
1	9	33	1	41.29	100
1	9	33	1	41.3	100
1	9	33	1	41.3	100
1	9	33	1	41.3	100
1	9	33	1	41.28	200
1	9	33	1	41.3	100
1	9	33	2	41.3	100
1	9	33	2	41.3	100
1	9	33	2	41.3	100
1	9	33	2	41.3	100
1	9	33	2	41.3	100
1	9	33	2	41.3	100
1	9	33	2	41.33	300
1	9	33	2	41.35	500
1	9	33	2	41.32	100
1	9	33	2	41.3	100
1	9	33	2	41.3	100
1	9	33	2	41.28	100
1	9	33	2	41.3	200
1	9	33	2	41.3	100
1	9	33	2	41.32	100
1	9	33	2	41.3	200
1	9	33	2	41.3	100
1	9	33	3	41.3	500
1	9	33	3	41.3	100
1	9	33	3	41.3	500
1	9	33	3	41.3	100
1	9	33	3	41.3	400
1	9	33	4	41.3	100
1	9	33	4	41.34	100
1	9	33	4	41.3	100
1	9	33	4	41.35	100
1	9	33	4	41.35	100
1	9	33	4	41.3	100
1	9	33	4	41.3	100
1	9	33	4	41.34	100
1	9	33	4	41.35	100
1	9	33	4	41.34	100
1	9	33	4	41.3	400
1	9	33	4	41.34	100
1	9	33	4	41.34	200
1	9	33	4	41.35	100
1	9	33	4	41.3	100
1	9	33	4	41.3	100
1	9	33	5	41.3	100
1	9	33	5	41.29	200
1	9	33	5	41.3	100
1	9	33	6	41.29	100
1	9	33	8	41.33	100
1	9	33	9	41.3	100
1	9	33	9	41.3	100
1	9	33	9	41.3	100
1	9	33	9	41.3	100
1	9	33	9	41.3	100
1	9	33	9	41.3	100
1	9	33	9	41.3	100
1	9	33	9	41.3	100
1	9	33	9	41.33	100
1	9	33	9	41.3	100
1	9	33	9	41.34	100
1	9	33	10	41.3	100
1	9	33	10	41.29	100
1	9	33	10	41.3	100
1	9	33	10	41.29	100
1	9	33	10	41.29	100
1	9	33	10	41.3	400
1	9	33	10	41.3	100
1	9	33	10	41.3	100
1	9	33	10	41.3	100
1	9	33	11	41.3	500
1	9	33	11	41.325	100
1	9	33	11	41.325	100
1	9	33	11	41.325	100
1	9	33	11	41.325	100
1	9	33	11	41.325	100
1	9	33	11	41.3	100
1	9	33	11	41.3	200
1	9	33	11	41.3	200
1	9	33	12	41.34	4070
1	9	33	13	41.33	100
1	9	33	14	41.35	100
1	9	33	14	41.35	100
1	9	33	14	41.35	100
1	9	33	15	41.33	100
1	9	33	15	41.35	100
1	9	33	15	41.35	200
1	9	33	15	41.32	200
1	9	33	15	41.32	100
1	9	33	15	41.34	930
1	9	33	15	41.31	100
1	9	33	16	41.31	100
1	9	33	16	41.35	200
1	9	33	16	41.35	100
1	9	33	17	41.32	100
1	9	33	17	41.32	100
1	9	33	17	41.35	100
1	9	33	17	41.35	100
1	9	33	17	41.31	100
1	9	33	17	41.28	100
1	9	33	17	41.28	100
1	9	33	17	41.28	100
1	9	33	17	41.28	100
1	9	33	17	41.31	200
1	9	33	17	41.26	1000
1	9	33	17	41.35	100
1	9	33	18	41.32	100
1	9	33	19	41.35	100
1	9	33	19	41.35	400
1	9	33	19	41.35	400
1	9	33	19	41.32	200
1	9	33	19	41.32	100
1	9	33	19	41.35	100
1	9	33	20	41.35	100
1	9	33	20	41.35	100
1	9	33	20	41.35	2500
1	9	33	21	41.32	100
1	9	33	21	41.36	100
1	9	33	23	41.34	100
1	9	33	23	41.34	100
1	9	33	23	41.32	200
1	9	33	23	41.34	100
1	9	33	23	41.33	100
1	9	33	23	41.34	100
1	9	33	23	41.34	100
1	9	33	23	41.33	100
1	9	33	23	41.32	300
1	9	33	23	41.31	100
1	9	33	24	41.32	100
1	9	33	25	41.32	100
1	9	33	25	41.32	100
1	9	33	25	41.33	100
1	9	33	26	41.35	100
1	9	33	26	41.36	100
1	9	33	26	41.33	100
1	9	33	26	41.33	100
1	9	33	27	41.36	100
1	9	33	27	41.37	700
1	9	33	27	41.35	100
1	9	33	27	41.32	100
1	9	33	27	41.32	100
1	9	33	27	41.32	300
1	9	33	27	41.32	300
1	9	33	27	41.326	100
1	9	33	27	41.32	300
1	9	33	28	41.32	300
1	9	33	28	41.32	100
1	9	33	29	41.38	100
1	9	33	31	41.32	200
1	9	33	31	41.32	100
1	9	33	31	41.32	200
1	9	33	31	41.32	100
1	9	33	31	41.32	100
1	9	33	32	41.35	100
1	9	33	32	41.32	300
1	9	33	32	41.31	100
1	9	33	32	41.35	100
1	9	33	32	41.36	100
1	9	33	32	41.37	100
1	9	33	32	41.32	300
1	9	33	32	41.29	100
1	9	33	33	41.32	100
1	9	33	33	41.3	200
1	9	33	33	41.29	600
1	9	33	33	41.3	100
1	9	33	34	41.26	100
1	9	33	34	41.3	1100
1	9	33	34	41.3	200
1	9	33	34	41.25	100
1	9	33	34	41.25	100
1	9	33	34	41.25	200
1	9	33	34	41.25	100
1	9	33	34	41.26	100
1	9	33	34	41.26	500
1	9	33	34	41.25	300
1	9	33	34	41.24	100
1	9	33	34	41.25	100
1	9	33	35	41.25	100
1	9	33	35	41.25	100
1	9	33	35	41.24	100
1	9	33	35	41.25	100
1	9	33	35	41.24	100
1	9	33	35	41.2	100
1	9	33	35	41.18	200
1	9	33	36	41.21	100
1	9	33	36	41.15	700
1	9	33	37	41.11	100
1	9	33	37	41.06	200
1	9	33	38	41.07	100
1	9	33	38	41.07	100
1	9	33	38	41.06	500
1	9	33	38	41.05	200
1	9	33	38	41.06	100
1	9	33	38	41.05	200
1	9	33	38	41.09	100
1	9	33	38	41.02	100
1	9	33	39	41.01	1000
1	9	33	39	41.01	100
1	9	33	39	41.01	100
1	9	33	39	41.01	100
1	9	33	39	41	250
1	9	33	39	41	200
1	9	33	39	41	400
1	9	33	40	41.06	100
1	9	33	40	41.07	100
1	9	33	40	41.09	100
1	9	33	40	41.09	100
1	9	33	40	41.09	100
1	9	33	41	41.04	200
1	9	33	41	41.08	100
1	9	33	41	41.09	300
1	9	33	41	41.09	100
1	9	33	41	41.02	100
1	9	33	41	41.02	200
1	9	33	42	41.09	100
1	9	33	43	41.01	100
1	9	33	43	41.01	100
1	9	33	43	41.01	300
1	9	33	43	41.01	500
1	9	33	43	41.01	500
1	9	33	43	41.01	100
1	9	33	43	41.01	200
1	9	33	43	41.03	200
1	9	33	43	41.03	200
1	9	33	43	41.01	200
1	9	33	43	41.01	300
1	9	33	43	41.01	100
1	9	33	43	41.01	100
1	9	33	44	41.07	200
1	9	33	45	41.09	100
1	9	33	45	41.09	100
1	9	33	45	41.09	100
1	9	33	45	41.09	100
1	9	33	45	41.1	100
1	9	33	45	41.1	100
1	9	33	45	41.17	100
1	9	33	45	41.1	100
1	9	33	45	41.1	100
1	9	33	45	41.16	100
1	9	33	46	41.1	100
1	9	33	46	41.09	400
1	9	33	46	41.09	100
1	9	33	46	41.09	200
1	9	33	46	41.11	100
1	9	33	46	41.11	200
1	9	33	46	41.09	100
1	9	33	47	41.1	100
1	9	33	47	41.3199	500
1	9	33	47	41.08	100
1	9	33	47	41.05	100
1	9	33	47	41.05	100
1	9	33	49	41.07	100
1	9	33	49	41.07	100
1	9	33	51	41.05	200
1	9	33	52	41.13	100
1	9	33	53	41.1	100
1	9	33	53	41.14	100
1	9	33	54	41.07	100
1	9	33	54	41.12	100
1	9	33	54	41.06	100
1	9	33	54	41.07	100
1	9	33	54	41.13	100
1	9	33	54	41.07	100
1	9	33	54	41.12	200
1	9	33	57	41.1	300
1	9	33	57	41.1	100
1	9	33	57	41.1	100
1	9	33	57	41.1	200
1	9	33	57	41.1	200
1	9	33	57	41.1	100
1	9	33	57	41.1	400
1	9	33	57	41.1	200
1	9	33	57	41.1	100
1	9	33	57	41.1	100
1	9	33	57	41.1	200
1	9	33	57	41.1	100
1	9	33	57	41.1	100
1	9	33	57	41.1	200
1	9	33	57	41.1	100
1	9	33	57	41.1	100
1	9	33	57	41.1	200
1	9	33	57	41.1	100
1	9	33	57	41.1	100
1	9	33	57	41.07	100
1	9	33	57	41.1	300
1	9	33	57	41.1	100
1	9	33	58	41.09	100
1	9	33	58	41.05	100
1	9	33	58	41.1	300
1	9	33	58	41.1	1200
1	9	33	59	41.05	100
1	9	33	59	41.07	200
1	9	34	3	41.09	100
1	9	34	4	41.1	100
1	9	34	4	41.09	100
1	9	34	4	41.1	100
1	9	34	5	41.08	200
1	9	34	5	41.09	200
1	9	34	5	41.06	100
1	9	34	5	41.09	100
1	9	34	5	41.09	100
1	9	34	5	41.08	100
1	9	34	5	41.07	100
1	9	34	6	41.07	200
1	9	34	7	41.1	100
1	9	34	7	41.07	100
1	9	34	8	41.05	100
1	9	34	8	41.1	100
1	9	34	8	41.1	100
1	9	34	10	41.1	100
1	9	34	10	41.08	300
1	9	34	10	41.11	100
1	9	34	11	41.08	200
1	9	34	12	41.09	100
1	9	34	12	41.06	100
1	9	34	12	41.06	100
1	9	34	12	41.04	100
1	9	34	12	41.04	100
1	9	34	12	41.01	100
1	9	34	12	41.01	100
1	9	34	12	41.02	100
1	9	34	12	41.01	100
1	9	34	12	41.01	100
1	9	34	12	41	100
1	9	34	12	41.02	100
1	9	34	12	41.06	100
1	9	34	12	41.04	100
1	9	34	12	41.01	100
1	9	34	12	41.01	100
1	9	34	12	41.07	100
1	9	34	12	41.07	100
1	9	34	12	41.01	100
1	9	34	13	41	100
1	9	34	13	41.09	100
1	9	34	13	41.07	100
1	9	34	13	41.09	100
1	9	34	13	41.09	100
1	9	34	13	41	100
1	9	34	13	41	100
1	9	34	13	41	100
1	9	34	13	41.09	100
1	9	34	13	41	300
1	9	34	13	41.01	100
1	9	34	13	41.07	100
1	9	34	13	41	100
1	9	34	13	41.07	100
1	9	34	13	41.04	100
1	9	34	13	41	100
1	9	34	13	41.07	100
1	9	34	13	41.04	200
1	9	34	13	41.07	100
1	9	34	13	41	200
1	9	34	13	41	100
1	9	34	13	41	100
1	9	34	13	41.08	100
1	9	34	13	41.09	100
1	9	34	14	41.09	100
1	9	34	14	41.09	100
1	9	34	14	41.13	100
1	9	34	14	41.13	100
1	9	34	14	41.13	100
1	9	34	14	41.13	100
1	9	34	14	41.13	100
1	9	34	14	41.14	100
1	9	34	14	41.14	200
1	9	34	14	41.14	100
1	9	34	14	41.14	100
1	9	34	14	41.14	100
1	9	34	15	41.14	100
1	9	34	15	41.16	100
1	9	34	15	41.1	100
1	9	34	16	41.1	200
1	9	34	16	41.07	100
1	9	34	16	41.06	100
1	9	34	16	41.17	100
1	9	34	16	41.16	100
1	9	34	17	41.15	100
1	9	34	17	41.16	100
1	9	34	17	41.16	100
1	9	34	18	41.17	100
1	9	34	18	41.17	100
1	9	34	18	41.17	100
1	9	34	18	41.17	200
1	9	34	18	41.16	100
1	9	34	18	41.17	100
1	9	34	18	41.11	100
1	9	34	18	41.16	200
1	9	34	18	41.16	100
1	9	34	18	41.16	100
1	9	34	19	41.09	100
1	9	34	19	41.1	100
1	9	34	19	41.07	100
1	9	34	19	41.06	100
1	9	34	19	41.06	100
1	9	34	19	41.06	100
1	9	34	19	41.06	100
1	9	34	19	41.07	100
1	9	34	19	41.08	100
1	9	34	19	41.08	100
1	9	34	19	41.08	100
1	9	34	19	41.07	200
1	9	34	19	41.07	100
1	9	34	19	41.07	100
1	9	34	19	41.07	100
1	9	34	19	41.06	300
1	9	34	19	41.05	1000
1	9	34	19	41.13	100
1	9	34	19	41.07	100
1	9	34	19	41.06	100
1	9	34	19	41.1	100
1	9	34	19	41.06	100
1	9	34	19	41.1	100
1	9	34	19	41.02	100
1	9	34	20	41.05	100
1	9	34	20	41	100
1	9	34	20	41.07	100
1	9	34	20	41.06	100
1	9	34	22	41.02	100
1	9	34	22	41.03	100
1	9	34	22	41.03	100
1	9	34	22	41.03	100
1	9	34	22	41.08	100
1	9	34	22	41.08	100
1	9	34	22	41.05	100
1	9	34	22	41.01	200
1	9	34	22	41.01	100
1	9	34	22	41.01	200
1	9	34	23	41.1	100
1	9	34	24	41.1	100
1	9	34	24	41.1	100
1	9	34	24	41.1	100
1	9	34	24	41.1	100
1	9	34	24	41.1	100
1	9	34	25	41.06	100
1	9	34	25	41.07	100
1	9	34	25	41.07	100
1	9	34	25	41.07	100
1	9	34	26	41.1	100
1	9	34	26	41.1	100
1	9	34	26	41.1	100
1	9	34	26	41.1	100
1	9	34	26	41.1	100
1	9	34	26	41.1	100
1	9	34	26	41.1	100
1	9	34	26	41.08	100
1	9	34	26	41.1	100
1	9	34	26	41.1	700
1	9	34	29	41.07	100
1	9	34	30	41.07	100
1	9	34	30	41.09	100
1	9	34	30	41.1	100
1	9	34	31	41.12	100
1	9	34	31	41.13	100
1	9	34	31	41.17	100
1	9	34	31	41.21	100
1	9	34	31	41.1	100
1	9	34	31	41.1	100
1	9	34	31	41.1	100
1	9	34	31	41.21	100
1	9	34	31	41.1	100
1	9	34	31	41.1	100
1	9	34	31	41.1	100
1	9	34	31	41.1	200
1	9	34	31	41.1	100
1	9	34	31	41.18	100
1	9	34	31	41.1	100
1	9	34	31	41.13	100
1	9	34	31	41.13	100
1	9	34	31	41.2	100
1	9	34	33	41.13	100
1	9	34	34	41.1	100
1	9	34	34	41.07	100
1	9	34	35	41.06	200
1	9	34	36	41.09	100
1	9	34	37	41.12	100
1	9	34	37	41.12	100
1	9	34	37	41.11	100
1	9	34	37	41.12	100
1	9	34	39	41.12	100
1	9	34	39	41.12	100
1	9	34	40	41.1299	600
1	9	34	42	41.1	100
1	9	34	42	41.04	100
1	9	34	43	41.05	100
1	9	34	43	41.1	100
1	9	34	43	41.04	100
1	9	34	43	41.1	100
1	9	34	43	41.1	100
1	9	34	43	41.1	300
1	9	34	43	41.1	100
1	9	34	43	41.1	200
1	9	34	43	41.05	100
1	9	34	43	41.1199	100
1	9	34	43	41.04	100
1	9	34	43	41.1199	300
1	9	34	43	41.1199	500
1	9	34	44	41.1199	500
1	9	34	45	41.05	100
1	9	34	46	41.04	100
1	9	34	47	41.04	100
1	9	34	48	41.03	100
1	9	34	48	41.01	100
1	9	34	48	41.03	300
1	9	34	48	41.01	2000
1	9	34	48	41	500
1	9	34	48	41	100
1	9	34	49	41	100
1	9	34	50	41	300
1	9	34	51	41	100
1	9	34	51	41	100
1	9	34	51	41	100
1	9	34	51	41	200
1	9	34	51	41.02	200
1	9	34	51	41	300
1	9	34	52	41	200
1	9	34	52	41	800
1	9	34	52	41	200
1	9	34	52	41	100
1	9	34	53	41	100
1	9	34	53	41	100
1	9	34	53	41	100
1	9	34	53	41.01	100
1	9	34	53	41	100
1	9	34	54	41	800
1	9	34	54	41	200
1	9	34	54	41	100
1	9	34	54	41	100
1	9	34	55	41	3200
1	9	34	55	41	300
1	9	34	55	41	100
