day	hour	min	second	price	volume
2	9	34	1	40.24	100
2	9	34	1	40.2	100
2	9	34	2	40.19	100
2	9	34	3	40.22	100
2	9	34	4	40.23	100
2	9	34	4	40.23	100
2	9	34	5	40.24	100
2	9	34	5	40.25	100
2	9	34	5	40.25	100
2	9	34	5	40.25	100
2	9	34	5	40.25	100
2	9	34	5	40.25	100
2	9	34	5	40.25	100
2	9	34	5	40.26	200
2	9	34	5	40.27	100
2	9	34	6	40.27	100
2	9	34	6	40.27	100
2	9	34	7	40.25	100
2	9	34	7	40.25	100
2	9	34	10	40.31	100
2	9	34	10	40.31	100
2	9	34	11	40.31	100
2	9	34	12	40.31	100
2	9	34	12	40.31	100
2	9	34	15	40.3	100
2	9	34	18	40.29	100
2	9	34	18	40.29	200
2	9	34	18	40.28	100
2	9	34	18	40.28	100
2	9	34	20	40.27	400
2	9	34	23	40.27	200
2	9	34	23	40.27	1200
2	9	34	23	40.27	100
2	9	34	24	40.22	100
2	9	34	24	40.28	200
2	9	34	26	40.28	100
2	9	34	26	40.28	100
2	9	34	27	40.22	100
2	9	34	27	40.25	100
2	9	34	27	40.26	100
2	9	34	27	40.27	500
2	9	34	27	40.26	300
2	9	34	28	40.26	300
2	9	34	28	40.26	100
2	9	34	28	40.22	100
2	9	34	28	40.22	100
2	9	34	29	40.22	100
2	9	34	29	40.21	300
2	9	34	30	40.22	100
2	9	34	30	40.22	100
2	9	34	31	40.25	100
2	9	34	31	40.26	100
2	9	34	31	40.27	100
2	9	34	31	40.27	100
2	9	34	31	40.28	100
2	9	34	31	40.28	100
2	9	34	32	40.22	100
2	9	34	33	40.22	100
2	9	34	35	40.262	500
2	9	34	35	40.22	100
2	9	34	36	40.2	100
2	9	34	36	40.2	100
2	9	34	37	40.22	100
2	9	34	40	40.21	200
2	9	34	40	40.21	100
2	9	34	41	40.21	100
2	9	34	41	40.21	100
2	9	34	41	40.24	400
2	9	34	42	40.24	500
2	9	34	43	40.26	100
2	9	34	47	40.21	200
2	9	34	47	40.21	100
2	9	34	47	40.25	200
2	9	34	49	40.21	100
2	9	34	51	40.2	100
2	9	34	51	40.235	500
2	9	34	56	40.22	200
2	9	34	56	40.2	100
2	9	34	56	40.2	100
2	9	34	56	40.2	100
2	9	35	0	40.25	200
2	9	35	1	40.2	100
2	9	35	1	40.2	100
2	9	35	1	40.18	100
2	9	35	1	40.18	100
2	9	35	7	40.22	300
2	9	35	8	40.2	200
2	9	35	9	40.2	200
2	9	35	10	40.2	200
2	9	35	10	40.2	200
2	9	35	12	40.2	200
2	9	35	12	40.2	100
2	9	35	15	40.23	100
2	9	35	18	40.1935	125
2	9	35	20	40.18	100
2	9	35	20	40.18	100
2	9	35	20	40.18	100
2	9	35	21	40.18	100
2	9	35	21	40.17	500
2	9	35	22	40.17	100
2	9	35	22	40.21	100
2	9	35	22	40.21	100
2	9	35	22	40.22	100
2	9	35	22	40.19	100
2	9	35	22	40.19	100
2	9	35	23	40.16	100
2	9	35	23	40.16	100
2	9	35	23	40.19	800
2	9	35	23	40.22	100
2	9	35	24	40.19	100
2	9	35	25	40.22	100
2	9	35	25	40.22	100
2	9	35	25	40.17	100
2	9	35	25	40.16	100
2	9	35	26	40.18	100
2	9	35	26	40.18	100
2	9	35	26	40.18	100
2	9	35	26	40.18	100
2	9	35	26	40.18	100
2	9	35	26	40.18	100
2	9	35	26	40.18	100
2	9	35	26	40.16	100
2	9	35	27	40.17	100
2	9	35	27	40.17	200
2	9	35	28	40.22	100
2	9	35	28	40.22	200
2	9	35	28	40.17	100
2	9	35	28	40.16	100
2	9	35	31	40.21	180
2	9	35	31	40.21	100
2	9	35	31	40.21	100
2	9	35	31	40.17	100
2	9	35	31	40.17	100
2	9	35	32	40.17	100
2	9	35	32	40.16	100
2	9	35	34	40.21	300
2	9	35	34	40.18	100
2	9	35	34	40.17	100
2	9	35	35	40.17	100
2	9	35	35	40.17	100
2	9	35	35	40.16	100
2	9	35	35	40.16	300
2	9	35	35	40.15	1400
2	9	35	36	40.16	100
2	9	35	36	40.16	100
2	9	35	36	40.16	100
2	9	35	36	40.16	100
2	9	35	36	40.16	100
2	9	35	36	40.16	100
2	9	35	36	40.16	100
2	9	35	40	40.16	100
2	9	35	40	40.16	200
2	9	35	40	40.16	100
2	9	35	41	40.16	200
2	9	35	43	40.16	100
2	9	35	44	40.16	100
2	9	35	45	40.16	100
2	9	35	45	40.2	100
2	9	35	48	40.16	100
2	9	35	48	40.2	100
2	9	35	48	40.16	100
2	9	35	50	40.15	1000
2	9	35	50	40.15	100
2	9	35	50	40.15	400
2	9	35	52	40.15	600
2	9	35	53	40.15	200
2	9	35	54	40.16	100
2	9	35	56	40.15	200
2	9	35	56	40.15	200
2	9	35	56	40.15	100
2	9	35	57	40.15	200
2	9	35	57	40.15	200
2	9	35	57	40.15	200
2	9	35	57	40.15	100
2	9	35	57	40.15	100
2	9	35	57	40.15	100
2	9	35	57	40.15	100
2	9	35	58	40.177	100
2	9	35	58	40.1528	100
2	9	36	0	40.12	100
2	9	36	0	40.12	100
2	9	36	0	40.12	100
2	9	36	1	40.12	100
2	9	36	1	40.12	100
2	9	36	8	40.11	100
2	9	36	8	40.1	100
2	9	36	8	40.13	200
2	9	36	8	40.14	100
2	9	36	9	40.12	100
2	9	36	9	40.11	100
2	9	36	9	40.11	100
2	9	36	9	40.11	200
2	9	36	9	40.11	300
2	9	36	9	40.1	100
2	9	36	9	40.09	200
2	9	36	9	40.08	500
2	9	36	9	40.1	100
2	9	36	9	40.1	100
2	9	36	12	40.09	300
2	9	36	12	40.09	200
2	9	36	16	40.09	100
2	9	36	16	40.09	100
2	9	36	16	40.08	100
2	9	36	17	40.12	100
2	9	36	17	40.08	100
2	9	36	17	40.08	100
2	9	36	22	40.08	100
2	9	36	22	40.08	900
2	9	36	24	40.1	200
2	9	36	25	40.08	179
2	9	36	25	40.07	100
2	9	36	26	40.05	100
2	9	36	26	40.08	100
2	9	36	26	40.09	100
2	9	36	26	40.09	100
2	9	36	26	40.08	100
2	9	36	26	40.09	100
2	9	36	27	40.1	200
2	9	36	30	40.1	500
2	9	36	31	40.06	100
2	9	36	31	40.05	356
2	9	36	31	40.05	100
2	9	36	31	40.05	300
2	9	36	31	40.05	100
2	9	36	32	40.03	100
2	9	36	32	40.02	100
2	9	36	32	40.02	100
2	9	36	32	40.02	120
2	9	36	32	40.03	100
2	9	36	32	40.02	100
2	9	36	32	40.01	100
2	9	36	33	40.08	100
2	9	36	33	40.08	100
2	9	36	33	40.06	100
2	9	36	33	40.08	200
2	9	36	34	40.01	100
2	9	36	34	40	200
2	9	36	36	40.01	100
2	9	36	36	40.01	100
2	9	36	37	40.0556	100
2	9	36	38	40.06	100
2	9	36	38	40.06	100
2	9	36	38	40.02	100
2	9	36	38	40.01	100
2	9	36	38	40.01	100
2	9	36	38	40.01	100
2	9	36	38	40	100
2	9	36	38	40.06	100
2	9	36	38	40	500
2	9	36	38	40	300
2	9	36	38	40	100
2	9	36	38	40	1000
2	9	36	38	40	150
2	9	36	38	40	850
2	9	36	38	40.01	100
2	9	36	38	40.01	200
2	9	36	38	40.01	200
2	9	36	38	40	100
2	9	36	38	40	150
2	9	36	38	40	100
2	9	36	38	40.01	500
2	9	36	38	40.01	100
2	9	36	38	40.01	600
2	9	36	38	40.01	200
2	9	36	38	40	100
2	9	36	38	40	900
2	9	36	38	40	200
2	9	36	38	40	100
2	9	36	38	40	200
2	9	36	38	40	200
2	9	36	39	40	100
2	9	36	39	40	300
2	9	36	39	39.96	100
2	9	36	39	39.95	100
2	9	36	39	39.96	100
2	9	36	39	39.98	100
2	9	36	40	39.96	400
2	9	36	40	39.96	400
2	9	36	40	39.96	100
2	9	36	41	39.96	200
2	9	36	41	39.92	100
2	9	36	41	39.91	1000
2	9	36	42	39.92	100
2	9	36	43	39.9	100
2	9	36	43	39.9	400
2	9	36	43	39.9	800
2	9	36	44	39.9	200
2	9	36	44	39.87	700
2	9	36	44	39.9	100
2	9	36	45	39.89	400
2	9	36	45	39.89	900
2	9	36	45	39.92	100
2	9	36	45	39.89	100
2	9	36	45	39.89	200
2	9	36	45	39.89	100
2	9	36	45	39.89	100
2	9	36	45	39.89	100
2	9	36	46	39.86	100
2	9	36	46	39.85	100
2	9	36	46	39.85	200
2	9	36	48	39.86	100
2	9	36	48	39.86	100
2	9	36	49	39.86	100
2	9	36	49	39.87	200
2	9	36	49	39.88	100
2	9	36	49	39.87	200
2	9	36	49	39.88	100
2	9	36	49	39.88	100
2	9	36	49	39.86	100
2	9	36	50	39.88	100
2	9	36	50	39.85	300
2	9	36	50	39.88	100
2	9	36	50	39.88	100
2	9	36	50	39.88	100
2	9	36	50	39.89	100
2	9	36	53	39.89	100
2	9	36	53	39.87	400
2	9	36	53	39.87	100
2	9	36	53	39.88	100
2	9	36	54	39.86	180
2	9	36	54	39.89	100
2	9	36	54	39.89	1400
2	9	36	54	39.89	300
2	9	36	54	39.9	175
2	9	36	54	39.9	800
2	9	36	54	39.9	300
2	9	36	55	39.89	1100
2	9	36	55	39.9	500
2	9	36	55	39.9	100
2	9	36	55	39.9	1400
2	9	36	55	39.9	200
2	9	37	0	39.9	100
2	9	37	0	39.91	100
2	9	37	0	39.91	100
2	9	37	0	39.91	100
2	9	37	0	39.91	100
2	9	37	0	39.92	100
2	9	37	0	39.92	100
2	9	37	0	39.93	100
2	9	37	0	39.94	100
2	9	37	0	39.94	900
2	9	37	0	39.91	100
2	9	37	0	39.91	100
2	9	37	0	39.92	100
2	9	37	0	39.93	100
2	9	37	0	39.93	100
2	9	37	0	39.93	100
2	9	37	0	39.93	240
2	9	37	0	39.94	760
2	9	37	0	39.92	200
2	9	37	0	39.94	400
2	9	37	0	39.94	1000
2	9	37	0	39.94	400
2	9	37	0	39.94	400
2	9	37	0	39.91	1400
2	9	37	1	39.93	200
2	9	37	2	39.93	100
2	9	37	2	39.94	500
2	9	37	4	39.92	200
2	9	37	4	39.95	100
2	9	37	5	39.92	100
2	9	37	5	39.95	100
2	9	37	5	39.95	500
2	9	37	5	39.93	100
2	9	37	7	39.95	100
2	9	37	7	39.95	100
2	9	37	7	39.96	100
2	9	37	7	39.96	300
2	9	37	8	39.96	100
2	9	37	8	39.95	100
2	9	37	8	39.96	100
2	9	37	8	39.96	100
2	9	37	8	39.96	100
2	9	37	10	39.96	200
2	9	37	10	39.96	100
2	9	37	11	39.96	100
2	9	37	12	39.95	100
2	9	37	18	39.96	300
2	9	37	19	39.96	100
2	9	37	19	39.96	300
2	9	37	19	39.96	200
2	9	37	19	39.98	100
2	9	37	20	40.01	200
2	9	37	20	40.05	100
2	9	37	20	40.05	100
2	9	37	20	40.05	200
2	9	37	21	40.06	300
2	9	37	21	40.06	100
2	9	37	21	40.06	400
2	9	37	22	40.1	100
2	9	37	26	40.06	100
2	9	37	28	40.09	100
2	9	37	29	40.07	100
2	9	37	29	40.09	200
2	9	37	29	40.09	100
2	9	37	30	40.06	100
2	9	37	30	40.1	100
2	9	37	32	40.07	100
2	9	37	32	40.1	100
2	9	37	35	40.1	100
2	9	37	35	40.1	300
2	9	37	35	40.1	300
2	9	37	35	40.1	100
2	9	37	35	40.1	100
2	9	37	35	40.14	100
2	9	37	35	40.1	100
2	9	37	35	40.1	100
2	9	37	35	40.11	100
2	9	37	38	40.1485	100
2	9	37	38	40.15	400
2	9	37	40	40.15	100
2	9	37	40	40.15	100
2	9	37	40	40.15	100
2	9	37	40	40.16	100
2	9	37	40	40.18	100
2	9	37	41	40.19	100
2	9	37	42	40.21	100
2	9	37	42	40.17	100
2	9	37	42	40.17	100
2	9	37	42	40.17	100
2	9	37	42	40.17	100
2	9	37	42	40.17	100
2	9	37	42	40.17	100
2	9	37	42	40.17	100
2	9	37	42	40.17	200
2	9	37	42	40.17	100
2	9	37	42	40.21	200
2	9	37	42	40.15	100
2	9	37	42	40.14	200
2	9	37	42	40.14	100
2	9	37	43	40.14	500
2	9	37	43	40.14	100
2	9	37	43	40.1	100
2	9	37	43	40.1	100
2	9	37	43	40.13	100
2	9	37	43	40.11	100
2	9	37	43	40.11	100
2	9	37	43	40.1	100
2	9	37	43	40.09	100
2	9	37	43	40.09	100
2	9	37	44	40.08	100
2	9	37	44	40.08	100
2	9	37	44	40.08	200
2	9	37	45	40.07	100
2	9	37	45	40.07	100
2	9	37	49	40.11	200
2	9	37	49	40.12	100
2	9	37	50	40.12	100
2	9	37	50	40.12	200
2	9	37	50	40.13	100
2	9	37	50	40.12	100
2	9	37	50	40.1	100
2	9	37	51	40.1	100
2	9	37	54	40.1	100
2	9	37	55	40.1	100
2	9	37	55	40.1	100
2	9	37	55	40.1	100
2	9	37	55	40.1	200
2	9	37	58	40.1	100
2	9	38	1	40.11	200
2	9	38	1	40.11	139
2	9	38	3	40.13	100
2	9	38	3	40.13	100
2	9	38	5	40.12	100
2	9	38	9	40.12	100
2	9	38	9	40.13	400
2	9	38	10	40.13	100
2	9	38	10	40.13	200
2	9	38	10	40.14	100
2	9	38	10	40.17	300
2	9	38	10	40.13	100
2	9	38	10	40.15	100
2	9	38	10	40.16	100
2	9	38	13	40.17	300
2	9	38	13	40.16	100
2	9	38	13	40.17	100
2	9	38	13	40.17	100
2	9	38	15	40.16	100
2	9	38	16	40.18	100
2	9	38	18	40.2	100
2	9	38	18	40.21	100
2	9	38	18	40.21	100
2	9	38	19	40.22	100
2	9	38	31	40.21	100
2	9	38	33	40.22	100
2	9	38	41	40.2	100
2	9	38	41	40.21	100
2	9	38	41	40.21	100
2	9	38	41	40.21	100
2	9	38	41	40.21	100
2	9	38	41	40.21	100
2	9	38	41	40.21	200
2	9	38	41	40.21	100
2	9	38	41	40.21	100
2	9	38	44	40.19	100
2	9	38	45	40.19	100
2	9	38	45	40.19	100
2	9	38	45	40.19	100
2	9	38	45	40.19	100
2	9	38	45	40.19	100
2	9	38	46	40.18	200
2	9	38	46	40.17	100
2	9	38	50	40.15	100
2	9	38	50	40.15	200
2	9	38	50	40.16	100
2	9	38	51	40.154	200
2	9	38	51	40.16	100
2	9	38	54	40.15	100
2	9	38	54	40.15	200
2	9	38	54	40.15	100
2	9	38	54	40.15	100
2	9	38	54	40.15	200
2	9	38	54	40.15	100
2	9	38	54	40.14	100
2	9	38	54	40.13	100
2	9	38	54	40.14	100
2	9	38	54	40.12	100
2	9	38	54	40.12	100
2	9	38	54	40.1	100
2	9	38	55	40.09	200
2	9	38	55	40.08	100
2	9	38	55	40.09	200
2	9	38	55	40.08	100
2	9	38	55	40.1	100
2	9	38	55	40.1	100
2	9	38	55	40.09	200
2	9	38	59	40.08	100
2	9	38	59	40.08	100
2	9	39	3	40.11	100
2	9	39	8	40.11	100
2	9	39	8	40.11	200
2	9	39	9	40.11	100
2	9	39	9	40.11	600
2	9	39	9	40.12	100
2	9	39	9	40.12	100
2	9	39	9	40.12	100
2	9	39	9	40.13	100
2	9	39	9	40.14	100
2	9	39	10	40.12	100
2	9	39	11	40.13	100
2	9	39	13	40.11	100
2	9	39	13	40.11	100
2	9	39	13	40.11	100
2	9	39	13	40.12	100
2	9	39	13	40.12	100
2	9	39	14	40.13	100
2	9	39	22	40.12	100
2	9	39	23	40.13	100
2	9	39	24	40.13	100
2	9	39	26	40.13	100
2	9	39	26	40.13	100
2	9	39	27	40.14	100
2	9	39	27	40.1252	500
2	9	39	28	40.14	100
2	9	39	28	40.12	300
2	9	39	28	40.12	100
2	9	39	28	40.14	100
2	9	39	28	40.14	300
2	9	39	28	40.15	100
2	9	39	28	40.15	100
2	9	39	28	40.15	100
2	9	39	28	40.15	100
2	9	39	28	40.15	100
2	9	39	28	40.15	100
2	9	39	28	40.14	100
2	9	39	28	40.14	100
2	9	39	28	40.15	100
2	9	39	28	40.15	100
2	9	39	28	40.15	100
2	9	39	28	40.16	100
2	9	39	28	40.15	100
2	9	39	28	40.15	100
2	9	39	28	40.15	100
2	9	39	28	40.14	100
2	9	39	28	40.14	100
2	9	39	28	40.14	100
2	9	39	28	40.16	100
2	9	39	28	40.17	100
2	9	39	30	40.15	100
2	9	39	31	40.17	100
2	9	39	32	40.18	100
2	9	39	35	40.17	100
2	9	39	36	40.17	100
2	9	39	36	40.16	100
2	9	39	36	40.14	100
2	9	39	36	40.17	100
2	9	39	36	40.15	100
2	9	39	36	40.15	100
2	9	39	37	40.16	500
2	9	39	38	40.15	100
2	9	39	38	40.15	100
2	9	39	38	40.18	100
2	9	39	38	40.15	200
2	9	39	38	40.15	300
2	9	39	38	40.15	200
2	9	39	38	40.18	200
2	9	39	42	40.12	100
2	9	39	42	40.11	100
2	9	39	42	40.11	100
2	9	39	42	40.11	100
2	9	39	42	40.11	120
2	9	39	42	40.11	100
2	9	39	42	40.11	100
2	9	39	42	40.11	100
2	9	39	42	40.11	700
2	9	39	42	40.11	100
2	9	39	42	40.11	300
2	9	39	42	40.11	100
2	9	39	43	40.08	100
2	9	39	43	40.09	100
2	9	39	43	40.07	300
2	9	39	43	40.07	400
2	9	39	43	40.07	300
2	9	39	43	40.07	100
2	9	39	43	40.07	100
2	9	39	43	40.06	100
2	9	39	43	40.01	100
2	9	39	43	40.01	200
2	9	39	45	40.02	100
2	9	39	45	40.02	500
2	9	39	45	40.02	100
2	9	39	45	40.155	100
2	9	39	49	39.98	100
2	9	39	49	39.98	100
2	9	39	49	39.99	100
2	9	39	51	40.01	100
2	9	39	52	40.02	100
2	9	39	59	40.04	100
2	9	40	0	40.03	100
2	9	40	0	40.03	100
2	9	40	3	39.98	100
2	9	40	4	39.99	100
2	9	40	5	40	100
2	9	40	7	39.99	100
2	9	40	7	40	100
2	9	40	11	39.97	100
2	9	40	11	39.99	800
2	9	40	11	39.99	300
2	9	40	11	39.99	600
2	9	40	12	39.99	100
2	9	40	12	39.99	100
2	9	40	12	39.99	400
2	9	40	13	40	100
2	9	40	14	39.99	100
2	9	40	15	40	100
2	9	40	15	40	100
2	9	40	15	40	500
2	9	40	15	40	500
2	9	40	15	40	300
2	9	40	16	39.99	100
2	9	40	19	40	500
2	9	40	19	40	200
2	9	40	19	40	300
2	9	40	19	40.02	100
2	9	40	26	40.01	100
2	9	40	29	40.04	100
2	9	40	32	40	100
2	9	40	32	40	100
2	9	40	32	39.99	100
2	9	40	32	40	100
2	9	40	32	39.99	100
2	9	40	32	40.01	200
2	9	40	32	40.01	100
2	9	40	33	39.99	100
2	9	40	33	39.99	100
2	9	40	35	39.95	200
2	9	40	35	39.95	100
2	9	40	35	39.95	200
2	9	40	35	39.99	100
2	9	40	40	39.94	100
2	9	40	40	39.93	700
2	9	40	40	39.93	100
2	9	40	44	39.95	100
2	9	40	46	39.95	100
2	9	40	46	39.96	100
2	9	40	46	39.96	100
2	9	40	46	39.96	100
2	9	40	47	39.94	100
2	9	40	47	39.94	100
2	9	40	47	39.93	100
2	9	40	47	39.93	100
2	9	40	47	39.95	100
2	9	40	47	39.95	100
2	9	40	47	39.93	100
2	9	40	48	39.94	200
2	9	40	48	39.94	200
2	9	40	48	39.93	100
2	9	40	48	39.93	100
2	9	40	48	39.92	100
2	9	40	48	39.92	200
2	9	40	48	39.92	100
2	9	40	48	39.92	100
2	9	40	48	39.91	100
2	9	40	51	39.95	100
2	9	40	51	39.94	100
2	9	40	51	39.95	100
2	9	40	52	39.95	100
